Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS,BURG  RES,BURG  OTH,ROBB  ST,ROBB  OTH,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL
1992Q4,989,9,0,5,2,0,2,0,0,1,7,0,1,0,0,1,1,12,0,32
1992Q4,991,9,0,6,2,0,0,0,0,1,2,0,3,0,0,0,0,4,0,18
1992Q4,993,9,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1992Q4,995,9,0,6,2,1,2,0,0,1,2,0,4,0,0,1,0,4,0,23
1992Q4,999,9,0,8,0,0,1,0,0,2,3,0,0,0,0,2,0,3,1,20
1992Q4,1000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
1992Q4,1001,10,0,13,5,0,3,0,0,5,2,4,3,0,0,3,1,4,0,43
1992Q4,1002,10,2,1,4,1,2,0,0,3,3,1,4,0,0,3,3,9,0,36
1992Q4,1003,10,0,4,5,1,0,0,0,6,2,1,1,0,0,7,0,13,0,40
1992Q4,1004,10,2,2,1,6,3,0,0,9,6,4,6,0,0,6,1,20,0,66
1992Q4,1005,10,1,9,2,3,2,0,0,4,13,3,2,0,0,9,0,15,0,63
1992Q4,1006,10,1,11,9,1,2,0,0,9,27,4,2,0,0,9,1,25,0,101
1992Q4,1007,10,0,17,4,0,1,0,0,7,11,7,3,0,0,3,2,8,0,63
1992Q4,1008,10,7,9,6,3,4,0,1,12,17,5,2,0,0,3,3,10,0,82
1992Q4,1011,10,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,8
1992Q4,1012,10,0,3,0,0,0,0,0,0,6,3,0,0,0,1,0,3,0,16
1992Q4,1013,10,1,9,2,1,0,0,1,3,6,0,2,0,0,3,3,4,0,35
1992Q4,1014,10,9,8,1,1,1,0,0,5,10,5,9,1,0,12,2,14,0,78
1992Q4,1015,10,7,19,2,6,2,0,2,17,9,5,7,0,0,11,3,19,0,109
1992Q4,1016,10,2,18,1,1,1,0,2,7,7,3,1,0,0,12,0,25,0,80
1992Q4,1017,10,2,12,1,3,1,0,0,5,8,1,4,1,0,1,2,10,0,51
1992Q4,1018,10,2,11,3,0,0,0,0,2,5,1,3,0,0,2,1,13,0,43
1992Q4,1019,10,3,3,2,0,2,1,0,2,4,1,1,0,0,6,1,8,0,34
1992Q4,1024,10,1,11,0,2,1,0,0,21,12,4,2,0,0,5,3,16,0,78
1992Q4,1025,10,5,23,8,5,9,0,1,16,26,4,5,0,0,15,5,34,0,156
1992Q4,1026,10,4,8,6,1,3,0,0,14,11,11,4,0,1,4,4,28,0,99
1992Q4,1027,10,2,20,2,4,3,0,1,8,10,10,4,0,0,10,1,29,0,104
1992Q4,1028,10,8,12,3,5,1,0,0,9,11,7,8,2,4,35,4,28,0,137
1992Q4,1029,10,3,9,4,1,1,0,0,0,6,5,2,0,0,2,4,14,0,51
1992Q4,1032,10,0,4,4,3,3,1,0,4,2,1,2,0,0,3,0,2,0,29
1992Q4,1033,10,3,6,3,2,6,0,0,3,2,1,1,0,0,3,6,11,0,47
1992Q4,1034,10,0,7,2,0,2,0,0,1,11,3,4,0,0,15,2,7,0,54
1992Q4,1035,10,3,10,8,3,1,0,0,3,8,4,1,0,0,6,3,19,0,69
1992Q4,1036,10,0,8,4,1,1,0,2,6,10,3,1,1,0,6,4,11,0,58
1992Q4,1037,10,0,3,0,2,1,0,0,13,17,4,3,0,0,6,1,16,0,66
1992Q4,1038,10,8,13,4,7,7,0,3,5,9,9,7,1,3,16,2,35,0,129
1992Q4,1039,10,2,18,1,0,2,0,0,8,6,2,2,0,0,1,1,12,0,55
1992Q4,1042,10,11,6,1,1,4,0,1,10,27,8,6,0,0,13,6,15,0,109
1992Q4,1043,10,1,9,1,2,1,0,0,7,14,4,7,0,0,2,1,26,0,75
1992Q4,1044,10,0,4,0,0,0,0,0,0,2,2,1,0,0,0,0,3,0,12
1992Q4,1045,10,0,2,1,0,1,0,0,0,5,0,1,2,0,6,1,15,0,34
1992Q4,1046,10,2,14,1,1,1,0,0,4,9,10,2,0,0,3,2,22,0,71
1992Q4,1047,10,1,15,5,5,1,0,0,11,7,5,3,0,0,12,5,15,0,85
1992Q4,1048,10,0,5,5,2,0,0,2,3,9,1,3,0,0,1,1,11,0,43
1992Q4,1049,10,1,9,3,1,3,0,1,14,1,3,1,1,0,4,1,10,0,53
1992Q4,1051,10,1,5,7,1,2,0,1,6,8,0,2,0,0,1,5,13,0,52
1992Q4,1052,10,2,4,4,3,1,0,0,1,14,3,3,0,0,6,3,14,0,58
1992Q4,1053,10,3,4,6,2,1,0,0,10,10,4,7,1,1,81,10,25,1,166
1992Q4,1054,10,2,5,2,1,2,0,0,0,6,2,4,0,0,4,0,13,0,41
1992Q4,1055,10,0,5,2,1,3,0,0,6,10,4,3,0,0,2,0,16,0,52
1992Q4,1056,10,2,10,1,5,1,0,0,3,16,3,5,0,2,13,2,22,0,85
1992Q4,1062,10,22,6,0,5,4,0,0,5,44,9,28,0,5,174,0,34,2,338
1992Q4,1063,10,2,1,5,2,3,0,1,0,29,4,4,0,0,9,2,16,0,78
1992Q4,1064,10,3,2,0,2,0,0,0,1,4,1,0,0,0,2,0,3,0,18
1992Q4,1065,10,2,4,5,1,1,0,0,6,11,4,3,0,0,6,1,7,0,51
1992Q4,1066,10,2,5,0,2,2,0,1,11,8,5,4,0,0,7,0,12,0,59
1992Q4,1067,10,5,8,0,3,1,0,1,5,20,1,2,0,0,15,2,27,0,90
1992Q4,1068,10,0,5,1,2,1,0,1,7,22,5,3,0,0,7,1,31,0,86
1992Q4,1069,10,3,6,2,1,0,0,0,3,25,2,1,0,1,5,0,32,0,81
1992Q4,1071,10,1,8,3,1,0,0,0,0,4,0,1,1,0,3,2,3,0,27
1992Q4,1072,10,0,7,4,1,1,0,0,0,2,1,0,0,0,1,2,5,0,24
1992Q4,1073,10,4,2,2,0,0,0,0,7,2,2,0,0,0,4,0,6,0,29
1992Q4,1074,10,3,7,4,2,7,0,0,5,16,5,3,1,0,3,2,27,0,85
1992Q4,1075,10,3,20,4,4,5,0,1,9,46,10,15,0,0,16,4,38,1,176
1992Q4,1076,10,3,7,2,5,4,0,1,5,49,8,4,0,1,4,2,49,1,145
1992Q4,1077,10,5,8,5,4,8,0,0,1,15,5,6,0,0,7,1,17,0,82
1992Q4,1078,10,0,1,0,0,0,0,0,0,4,1,1,0,0,1,0,2,0,10
1992Q4,1079,10,5,4,1,2,5,0,1,2,15,1,2,0,0,5,1,9,0,53
1992Q4,1081,10,0,2,2,1,1,0,0,2,2,0,1,0,0,3,0,1,0,15
1992Q4,1082,10,3,11,1,1,2,0,1,3,16,5,3,0,0,12,1,10,0,69
1992Q4,1083,10,9,5,1,2,6,0,0,12,24,3,6,1,1,7,3,24,0,104
1992Q4,1084,10,2,9,2,3,5,0,0,9,24,5,4,0,0,12,2,20,0,97
1992Q4,1085,10,7,3,2,0,5,0,0,4,6,3,4,0,0,18,0,10,0,62
1992Q4,1086,10,10,7,2,9,11,0,1,11,40,7,7,0,1,21,0,26,0,153
1992Q4,1087,10,2,6,1,0,0,0,0,3,9,4,6,0,2,6,1,15,0,55
1992Q4,1088,10,6,1,0,0,5,0,0,1,6,3,1,0,0,3,0,7,0,33
1992Q4,1089,10,2,10,1,3,2,0,0,3,16,0,4,0,0,6,1,6,0,54
1992Q4,1091,10,0,8,1,0,1,0,0,1,9,1,4,0,1,11,0,5,0,42
1992Q4,1092,10,0,6,2,0,0,0,0,2,6,0,0,0,0,1,4,2,0,23
1992Q4,1093,10,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,5
1992Q4,1094,10,0,3,0,1,0,0,0,1,1,0,2,0,0,0,1,0,0,9
1992Q4,1096,10,0,7,3,0,0,1,0,1,7,1,2,0,0,1,0,2,0,25
1992Q4,1097,10,0,5,1,0,0,0,0,1,5,2,0,0,0,2,0,1,0,17
1992Q4,1098,10,0,3,2,0,0,0,0,1,3,0,0,0,0,2,0,0,0,11
1992Q4,1099,10,0,11,1,3,0,0,0,1,4,0,4,0,0,0,3,2,0,29
1992Q4,1100,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
1992Q4,1101,11,0,0,3,7,0,1,1,1,24,3,1,3,0,5,1,28,0,78
1992Q4,1102,11,4,5,2,1,0,1,0,6,7,6,3,0,0,2,3,13,0,53
1992Q4,1105,11,2,1,0,1,6,0,0,1,7,2,2,1,0,5,2,13,1,44
1992Q4,1109,11,3,8,4,3,5,0,1,8,12,0,4,0,0,4,1,17,2,72
1992Q4,1112,11,3,9,3,2,1,0,1,2,13,4,3,0,0,5,0,14,0,60
1992Q4,1113,11,5,13,4,6,7,0,0,6,13,2,2,1,0,31,2,25,1,118
1992Q4,1115,11,4,7,4,7,5,0,0,6,15,5,0,1,1,12,1,22,0,90
1992Q4,1117,11,7,14,5,7,3,0,0,5,14,10,4,0,0,12,2,16,0,99
1992Q4,1119,11,1,10,1,4,4,0,0,8,6,2,2,0,0,9,0,19,0,66
1992Q4,1122,11,0,1,2,0,0,0,0,0,2,0,1,0,0,2,0,2,0,10
1992Q4,1123,11,4,2,3,1,4,0,0,1,10,3,3,0,0,6,1,19,0,57
1992Q4,1124,11,4,3,3,5,2,0,0,12,8,13,4,1,0,18,1,24,0,98
1992Q4,1125,11,0,12,2,5,1,0,1,6,2,2,2,0,0,7,2,12,0,54
1992Q4,1126,11,0,8,2,6,5,0,0,12,8,5,4,0,0,1,1,27,0,79
1992Q4,1127,11,1,14,2,7,7,0,1,25,15,6,4,0,0,4,1,18,0,105
1992Q4,1128,11,0,11,2,4,4,0,1,10,3,5,1,0,0,8,0,10,2,61
1992Q4,1129,11,1,5,6,4,6,0,0,16,7,8,4,0,0,6,2,38,0,103
1992Q4,1132,11,2,13,2,6,9,0,0,5,31,7,4,0,1,5,0,38,0,123
1992Q4,1133,11,2,18,5,8,2,1,1,12,20,4,3,0,1,9,1,19,1,107
1992Q4,1134,11,4,11,3,4,1,0,0,14,11,3,1,0,0,9,3,25,0,89
1992Q4,1135,11,1,19,3,3,3,0,0,9,5,3,5,0,0,3,2,31,0,87
1992Q4,1136,11,2,16,9,7,8,0,2,12,13,4,1,0,0,7,1,28,0,110
1992Q4,1137,11,1,14,5,8,4,0,1,17,15,9,0,1,0,6,4,24,0,109
1992Q4,1138,11,0,16,2,9,4,1,1,14,19,6,4,0,0,6,0,21,0,103
1992Q4,1139,11,2,6,0,4,4,0,0,14,8,1,2,0,0,6,0,12,0,59
1992Q4,1141,11,5,18,2,15,6,0,1,12,29,7,2,0,0,6,0,46,1,150
1992Q4,1142,11,3,12,2,13,8,0,0,14,28,8,2,0,3,5,5,46,0,149
1992Q4,1143,11,1,21,6,15,3,0,0,5,30,3,6,0,0,12,5,46,0,153
1992Q4,1144,11,1,11,5,12,4,0,1,7,18,2,4,0,0,10,3,33,1,112
1992Q4,1145,11,1,10,5,7,5,0,0,4,19,10,5,0,0,6,0,30,0,102
1992Q4,1146,11,0,5,3,3,1,0,1,6,2,3,1,0,0,2,1,8,0,36
1992Q4,1147,11,1,12,4,0,0,0,0,8,5,4,1,0,0,0,2,17,0,54
1992Q4,1148,11,0,15,6,4,5,0,0,4,12,5,1,0,0,2,0,27,0,81
1992Q4,1149,11,4,13,4,15,9,0,0,23,16,9,1,0,0,11,0,33,0,138
1992Q4,1151,11,4,7,4,10,4,0,1,21,22,5,5,3,0,18,1,29,2,136
1992Q4,1152,11,2,7,3,8,0,0,1,1,5,4,2,0,0,5,2,27,0,67
1992Q4,1157,11,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,6
1992Q4,1158,11,0,11,2,3,0,1,0,9,11,7,2,0,0,1,1,24,0,72
1992Q4,1159,11,3,3,0,5,1,0,0,2,0,0,4,0,1,6,0,0,0,25
1992Q4,1161,11,2,5,1,6,3,0,0,17,10,1,3,2,1,3,1,39,0,94
1992Q4,1162,11,7,10,1,12,0,0,0,12,19,9,3,1,0,15,0,30,0,119
1992Q4,1171,11,6,18,2,12,7,0,0,15,10,10,2,0,0,6,2,48,0,138
1992Q4,1172,11,2,16,5,8,4,0,0,9,11,4,2,0,0,8,1,26,0,96
1992Q4,1173,11,5,13,2,6,5,1,0,18,19,6,1,1,0,9,0,32,0,118
1992Q4,1174,11,0,0,2,0,0,0,0,0,5,0,3,0,0,1,0,5,0,16
1992Q4,1175,11,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,6
1992Q4,1176,11,0,5,1,2,0,0,0,5,1,0,1,0,0,4,0,11,0,30
1992Q4,1177,11,5,11,2,7,5,0,1,28,5,3,3,0,1,0,2,34,0,107
1992Q4,1179,11,5,1,6,7,1,1,0,9,2,3,1,0,0,4,0,8,0,48
1992Q4,1181,11,4,11,3,7,4,0,2,5,5,5,1,0,1,9,2,31,0,90
1992Q4,1184,11,3,8,2,9,2,0,0,9,14,5,5,2,0,3,2,21,0,85
1992Q4,1185,11,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,5
1992Q4,1186,11,0,1,0,3,0,0,0,0,1,3,1,0,0,3,0,3,0,15
1992Q4,1189,11,2,1,2,2,0,0,0,6,3,1,0,0,0,3,0,10,0,30
1992Q4,1194,11,0,10,0,9,7,1,2,3,5,3,1,1,0,0,0,21,0,63
1992Q4,1195,11,0,0,0,0,0,0,1,0,1,1,1,1,0,2,0,3,0,10
1992Q4,1199,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1992Q4,1200,12,0,0,0,2,0,0,0,3,1,1,0,0,0,0,1,0,0,8
1992Q4,1201,12,13,5,5,16,14,0,0,39,6,7,2,0,0,7,0,28,0,142
1992Q4,1203,12,9,20,6,30,5,2,1,24,9,4,2,1,0,5,0,45,0,163
1992Q4,1204,12,12,6,5,24,9,0,0,14,3,3,1,1,0,2,0,12,0,92
1992Q4,1205,12,2,15,1,10,5,0,2,10,4,3,3,1,0,1,1,13,0,71
1992Q4,1208,12,10,11,2,20,13,1,3,22,6,7,1,0,2,6,1,14,0,119
1992Q4,1209,12,1,3,0,6,3,0,0,11,4,1,1,0,0,0,0,8,0,38
1992Q4,1211,12,9,20,2,20,13,1,2,33,12,5,5,2,2,5,1,32,0,164
1992Q4,1213,12,4,3,3,19,2,1,1,24,10,7,4,0,0,4,1,27,0,110
1992Q4,1215,12,7,12,1,33,3,3,1,30,4,7,2,0,1,5,0,31,0,140
1992Q4,1218,12,2,2,0,16,7,1,2,32,6,8,5,1,0,5,0,17,0,104
1992Q4,1219,12,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,1,0,8
1992Q4,1231,12,4,16,5,2,4,0,0,11,11,2,1,0,0,7,1,21,0,85
1992Q4,1232,12,13,15,8,20,10,0,0,16,8,7,3,0,0,9,2,30,0,141
1992Q4,1233,12,12,3,5,9,5,1,0,10,4,1,3,0,1,28,0,12,0,94
1992Q4,1235,12,4,4,3,2,2,0,1,25,5,3,1,1,0,6,1,8,0,66
1992Q4,1239,12,3,11,3,20,12,3,1,27,4,8,5,1,1,51,0,41,0,191
1992Q4,1241,12,8,21,13,18,10,1,2,45,17,8,2,1,0,4,2,18,0,170
1992Q4,1242,12,1,6,1,4,1,1,0,11,2,0,0,0,0,5,0,16,0,48
1992Q4,1243,12,4,12,5,12,2,1,0,22,11,7,3,1,0,4,2,26,0,112
1992Q4,1245,12,3,11,2,19,6,1,4,34,6,11,1,0,0,5,0,38,0,141
1992Q4,1248,12,5,2,3,14,7,0,2,17,5,5,2,1,0,2,1,28,0,94
1992Q4,1249,12,2,4,0,8,10,1,0,30,11,3,2,0,0,3,0,24,0,98
1992Q4,1251,12,3,12,6,16,7,2,0,45,11,4,3,0,0,5,1,20,0,135
1992Q4,1252,12,3,9,2,6,2,0,0,4,1,3,0,0,0,1,0,10,1,42
1992Q4,1253,12,6,8,5,7,6,2,1,17,5,6,3,0,0,8,1,22,0,97
1992Q4,1255,12,3,4,2,3,6,0,1,16,6,8,2,1,0,7,2,29,1,91
1992Q4,1256,12,7,19,6,27,9,1,1,45,19,12,7,3,5,19,1,49,0,230
1992Q4,1258,12,3,9,0,17,2,0,0,27,5,13,3,1,0,8,0,21,0,109
1992Q4,1259,12,3,16,3,15,5,1,0,25,11,6,4,0,1,6,4,31,0,131
1992Q4,1263,12,3,15,2,11,9,0,1,21,11,3,5,0,0,3,0,14,0,98
1992Q4,1265,12,7,32,3,17,6,2,0,19,44,8,6,1,0,5,0,34,0,184
1992Q4,1266,12,7,24,4,46,13,3,3,64,13,28,4,1,1,10,0,55,0,276
1992Q4,1268,12,5,12,2,16,9,3,0,31,6,8,4,0,1,5,1,12,0,115
1992Q4,1269,12,20,24,12,19,7,0,2,42,12,9,2,1,0,11,4,26,0,191
1992Q4,1273,12,9,17,12,14,12,0,0,26,18,9,1,2,0,13,0,38,1,172
1992Q4,1283,12,1,10,2,10,7,2,0,16,10,8,2,0,0,5,3,14,0,90
1992Q4,1293,12,0,0,4,3,3,0,0,5,8,0,0,0,0,0,1,4,0,28
1992Q4,1300,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992Q4,1303,13,32,0,0,15,4,0,0,6,58,12,10,5,1,5,0,16,0,164
1992Q4,1307,13,21,0,1,29,2,0,1,19,23,5,6,1,0,4,2,22,0,136
1992Q4,1309,13,55,0,6,18,12,1,0,15,40,18,15,3,0,10,1,43,0,237
1992Q4,1311,13,3,0,0,1,1,1,0,0,3,1,2,0,0,2,0,2,0,16
1992Q4,1313,13,23,0,3,15,3,0,0,10,39,13,8,1,0,8,0,26,0,149
1992Q4,1317,13,12,0,0,10,3,0,0,10,24,11,5,2,0,8,0,31,0,116
1992Q4,1321,13,16,1,1,10,1,0,0,13,27,8,3,2,0,8,0,74,0,164
1992Q4,1323,13,3,14,1,22,6,1,1,28,17,11,4,3,1,14,2,45,0,173
1992Q4,1325,13,5,2,1,6,3,0,2,19,11,3,2,0,0,6,1,19,0,80
1992Q4,1327,13,9,3,1,4,2,0,0,11,12,5,1,1,1,1,0,10,0,61
1992Q4,1331,13,26,7,9,11,2,1,1,22,17,5,4,1,1,8,1,52,0,168
1992Q4,1333,13,18,3,4,14,4,0,0,34,23,6,3,0,0,4,0,26,0,139
1992Q4,1341,13,7,3,1,8,4,1,0,12,14,4,5,1,0,2,1,40,0,103
1992Q4,1342,13,4,12,12,20,6,1,1,28,17,20,1,0,0,5,0,37,0,164
1992Q4,1343,13,5,6,6,22,8,2,2,41,12,12,2,1,1,6,3,29,0,158
1992Q4,1345,13,3,12,8,23,10,2,2,49,18,8,4,0,0,3,5,30,0,177
1992Q4,1347,13,4,7,2,11,0,1,0,15,10,8,4,0,0,2,0,34,0,98
1992Q4,1351,13,5,4,2,11,6,2,1,23,8,5,4,0,0,4,0,20,0,95
1992Q4,1352,13,2,12,3,15,4,1,1,33,13,7,0,1,1,6,0,22,0,121
1992Q4,1353,13,4,10,0,23,14,0,0,25,5,6,2,0,0,2,4,18,0,113
1992Q4,1361,13,2,12,1,18,7,0,1,19,5,6,4,1,0,1,0,16,0,93
1992Q4,1362,13,5,8,2,23,4,1,1,25,7,3,0,0,1,4,1,17,0,102
1992Q4,1363,13,8,2,9,13,2,0,0,10,8,4,0,0,0,3,1,17,0,77
1992Q4,1365,13,5,15,5,18,12,0,1,38,15,15,4,1,2,7,0,25,0,163
1992Q4,1367,13,2,12,4,9,3,1,1,22,20,10,1,0,0,6,2,83,0,176
1992Q4,1371,13,2,8,4,19,3,0,1,19,6,4,2,0,0,3,0,15,0,86
1992Q4,1373,13,2,13,5,18,6,2,1,27,12,7,1,1,2,3,2,38,1,141
1992Q4,1375,13,3,11,0,13,1,1,1,21,6,2,2,0,0,0,1,19,0,81
1992Q4,1377,13,2,9,2,8,0,1,1,14,4,5,1,0,3,6,0,17,0,73
1992Q4,1381,13,5,1,0,2,1,1,0,4,2,0,2,0,0,1,0,6,0,25
1992Q4,1383,13,15,33,4,12,9,1,1,22,8,7,1,1,0,7,0,21,0,142
1992Q4,1385,13,4,2,0,9,5,0,3,8,5,5,3,0,0,2,3,28,0,77
1992Q4,1391,13,6,1,1,2,5,4,1,10,2,3,0,1,0,0,0,6,0,42
1992Q4,1393,13,9,6,7,21,11,0,1,32,9,6,1,1,1,4,1,20,0,130
1992Q4,1395,13,5,0,1,12,9,2,1,13,6,5,1,0,0,2,0,17,0,74
1992Q4,1400,14,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,7
1992Q4,1401,14,0,7,4,0,0,0,0,5,0,2,1,0,0,0,6,6,0,31
1992Q4,1402,14,0,4,0,1,4,0,0,4,6,1,1,0,0,5,2,10,0,38
1992Q4,1403,14,0,1,3,5,6,0,0,7,5,0,0,0,0,5,2,8,0,42
1992Q4,1405,14,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,9
1992Q4,1406,14,4,24,3,1,14,0,0,9,39,4,5,0,0,12,4,59,0,178
1992Q4,1407,14,8,22,3,6,8,0,1,11,44,10,3,0,2,15,5,74,0,212
1992Q4,1408,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4
1992Q4,1409,14,3,14,5,3,2,0,1,7,24,4,6,0,1,6,6,31,0,113
1992Q4,1411,14,0,0,0,1,0,0,1,1,3,1,2,0,0,5,4,4,0,22
1992Q4,1412,14,2,34,8,8,1,0,1,10,78,6,6,0,0,7,15,18,0,194
1992Q4,1413,14,1,11,3,15,1,0,2,15,35,3,5,0,0,8,7,17,0,123
1992Q4,1414,14,6,16,7,21,3,0,1,15,11,2,4,0,1,19,6,12,0,124
1992Q4,1415,14,4,3,10,6,2,0,0,4,16,5,5,1,0,6,5,15,0,82
1992Q4,1416,14,0,6,13,0,0,0,0,1,2,0,0,0,0,1,4,13,0,40
1992Q4,1424,14,0,9,7,2,1,0,0,1,5,2,2,0,0,2,3,12,0,46
1992Q4,1425,14,0,4,7,2,0,0,0,1,3,2,1,0,0,2,3,9,0,34
1992Q4,1426,14,0,1,0,0,0,0,1,1,3,0,0,0,0,1,1,5,0,13
1992Q4,1427,14,0,2,1,2,2,0,0,5,7,3,4,0,0,17,3,9,0,55
1992Q4,1428,14,1,4,4,7,1,0,1,4,20,5,4,0,0,5,0,38,0,94
1992Q4,1431,14,5,18,6,8,4,0,1,12,81,5,12,0,2,18,15,22,0,209
1992Q4,1432,14,2,6,7,5,1,0,0,1,8,3,3,0,0,5,5,12,0,58
1992Q4,1433,14,1,3,4,7,0,0,0,1,15,2,7,0,0,3,4,12,0,59
1992Q4,1434,14,1,8,12,1,1,0,0,7,15,6,3,0,0,2,11,18,0,85
1992Q4,1435,14,0,24,11,3,5,0,0,10,9,10,3,0,0,5,5,21,0,106
1992Q4,1436,14,0,2,0,0,0,0,1,0,1,0,0,0,0,1,2,5,0,12
1992Q4,1437,14,1,9,3,2,5,0,0,3,9,3,4,0,0,1,0,13,0,53
1992Q4,1438,14,0,14,0,3,3,0,0,8,26,6,3,0,0,5,5,34,0,107
1992Q4,1441,14,3,30,12,4,3,1,0,5,68,2,4,1,0,5,10,20,0,168
1992Q4,1443,14,4,10,9,1,5,0,1,10,22,7,5,0,0,5,8,14,1,102
1992Q4,1444,14,10,4,2,4,3,0,0,9,7,4,3,0,0,3,2,7,0,58
1992Q4,1445,14,2,12,3,6,0,0,0,7,13,8,4,2,0,8,4,25,0,94
1992Q4,1446,14,6,11,8,1,1,0,0,7,8,1,3,1,0,4,0,13,0,64
1992Q4,1449,14,1,8,5,1,1,0,0,2,9,1,0,0,1,1,2,12,0,44
1992Q4,1451,14,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,6
1992Q4,1452,14,1,12,7,2,2,0,0,4,24,3,4,1,0,1,9,8,0,78
1992Q4,1453,14,0,2,4,1,1,0,0,2,13,5,3,0,1,7,1,8,0,48
1992Q4,1454,14,2,6,3,3,1,0,1,1,16,3,9,1,0,10,4,11,0,71
1992Q4,1455,14,1,9,10,2,1,0,0,5,13,3,4,0,0,3,7,16,0,74
1992Q4,1456,14,0,11,1,2,0,0,0,6,7,2,2,0,0,1,2,14,0,48
1992Q4,1457,14,1,11,3,5,1,0,0,12,6,5,4,0,0,3,5,20,1,77
1992Q4,1458,14,1,6,1,2,0,0,1,4,7,3,4,0,0,1,0,8,0,38
1992Q4,1459,14,1,1,1,0,1,0,0,0,0,2,2,0,0,0,0,5,0,13
1992Q4,1463,14,0,0,1,0,2,0,0,0,1,0,4,0,0,0,0,2,0,10
1992Q4,1464,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3
1992Q4,1465,14,1,5,6,1,2,0,0,4,7,2,1,0,0,3,2,6,0,40
1992Q4,1466,14,1,2,2,0,1,0,0,0,4,4,4,0,0,3,1,6,0,28
1992Q4,1467,14,0,3,0,0,3,0,0,1,6,2,5,0,0,2,0,6,0,28
1992Q4,1469,14,3,11,6,15,7,1,1,17,16,8,5,0,0,8,4,47,0,149
1992Q4,1471,14,0,0,1,0,0,1,0,0,3,1,1,0,0,0,2,1,0,10
1992Q4,1472,14,2,12,8,1,0,0,0,7,10,3,1,0,0,2,4,13,0,63
1992Q4,1473,14,0,9,7,2,2,0,0,2,13,0,0,0,0,1,5,21,0,62
1992Q4,1474,14,0,1,2,0,4,0,0,1,6,2,1,0,0,4,0,6,0,27
1992Q4,1475,14,0,5,2,2,0,0,0,1,3,0,1,0,0,1,1,15,0,31
1992Q4,1476,14,0,0,1,1,0,0,0,2,6,0,0,0,0,1,0,9,0,20
1992Q4,1477,14,1,2,0,2,1,0,1,5,2,0,2,1,0,3,0,8,0,28
1992Q4,1479,14,0,6,2,0,1,1,0,1,8,6,2,0,0,2,0,16,0,45
1992Q4,1483,14,2,8,6,6,3,0,1,10,29,5,3,0,0,8,7,43,0,131
1992Q4,1484,14,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,1,0,7
1992Q4,1485,14,1,1,0,4,1,0,0,2,3,0,2,0,0,44,0,24,0,82
1992Q4,1487,14,1,0,2,2,8,0,0,3,8,2,2,0,1,6,0,14,1,50
1992Q4,1488,14,1,12,1,13,6,0,0,11,29,15,10,0,0,14,0,41,0,153
1992Q4,1489,14,1,11,7,5,10,0,0,15,18,4,11,0,0,9,5,36,0,132
1992Q4,1491,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
1992Q4,1492,14,0,0,0,1,0,0,0,1,2,0,1,0,0,1,0,2,0,8
1992Q4,1493,14,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,2,0,8
1992Q4,1494,14,9,0,1,3,5,0,0,3,335,22,245,25,2,181,0,29,1,861
1992Q4,1495,14,0,0,0,2,0,0,0,1,61,11,5,0,0,2,0,81,1,164
1992Q4,1496,14,1,3,1,3,1,0,0,1,8,2,12,0,0,7,1,55,0,95
1992Q4,1497,14,4,3,0,4,2,0,0,0,6,2,1,0,0,3,1,12,0,38
1992Q4,1498,14,0,0,0,1,1,0,0,0,46,3,1,0,0,0,0,27,0,79
1992Q4,1499,14,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,5,0,10
1992Q4,1500,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1992Q4,1501,15,29,3,2,7,10,0,0,4,11,7,4,0,1,66,2,19,0,165
1992Q4,1502,15,0,3,0,2,1,0,0,3,0,0,0,0,0,4,0,2,0,15
1992Q4,1503,15,0,4,5,0,2,0,0,5,6,4,4,0,0,0,3,15,0,48
