Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS,BURG  RES,BURG  OTH,ROBB  ST,ROBB  OTH,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL,,
1991Q2,672,6,16,18,2,9,3,0,0,6,56,2,15,1,0,16,3,59,0,206,,
1991Q2,674,6,4,2,0,5,2,0,0,4,20,3,3,0,2,4,0,25,0,74,,
1991Q2,675,6,1,3,4,8,6,0,0,7,52,3,6,1,2,2,0,53,0,148,,
1991Q2,676,6,15,14,11,9,5,1,0,30,57,11,10,2,1,16,1,42,1,226,,
1991Q2,677,6,2,12,2,29,5,0,0,30,28,11,5,1,0,15,0,33,0,173,,
1991Q2,678,6,4,10,0,7,4,0,1,16,11,5,4,1,1,6,0,37,0,107,,
1991Q2,679,6,4,4,0,3,0,1,0,4,1,3,1,0,0,3,0,11,0,35,,
1991Q2,691,6,8,10,4,9,3,1,0,3,11,2,2,1,0,7,5,26,1,93,,
1991Q2,692,6,12,14,1,7,3,0,0,8,18,3,3,2,0,2,1,17,0,91,,
1991Q2,693,6,0,1,0,0,1,0,0,0,7,1,2,0,1,2,0,5,0,20,,
1991Q2,694,6,6,0,0,2,1,0,0,2,5,1,2,0,1,0,0,10,0,30,,
1991Q2,695,6,0,5,0,4,5,0,0,1,4,1,0,0,0,0,0,23,0,43,,
1991Q2,696,6,5,10,1,3,1,0,1,10,19,2,4,1,1,4,2,21,0,85,,
1991Q2,697,6,5,30,5,24,5,1,1,13,37,6,9,1,1,5,3,43,0,189,,
1991Q2,699,6,5,13,1,17,6,0,2,21,20,6,2,1,2,10,0,72,0,178,,
1991Q2,700,7,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,5,,
1991Q2,701,7,9,14,5,10,7,1,1,8,76,12,20,3,0,49,8,45,1,269,,
1991Q2,702,7,8,8,1,6,4,0,3,3,20,7,8,1,0,22,8,32,0,131,,
1991Q2,703,7,14,7,2,4,7,0,0,2,27,10,5,2,2,14,1,29,0,126,,
1991Q2,704,7,1,1,1,1,0,0,0,0,5,1,0,0,0,5,0,18,0,33,,
1991Q2,705,7,5,0,0,6,1,0,0,2,8,2,3,0,0,0,0,12,0,39,,
1991Q2,706,7,7,7,3,4,0,1,0,1,16,1,7,0,0,6,3,21,0,77,,
1991Q2,707,7,3,5,4,2,2,0,0,1,9,2,1,0,0,3,0,5,1,38,,
1991Q2,708,7,6,12,1,10,5,0,1,3,18,5,3,0,0,7,2,44,1,118,,
1991Q2,709,7,13,13,1,24,5,0,1,16,17,3,3,1,1,8,3,61,0,170,,
1991Q2,713,7,3,2,1,2,0,0,0,0,7,1,2,3,0,4,1,11,0,37,,
1991Q2,714,7,1,8,1,7,3,0,1,4,12,4,2,1,2,55,4,23,1,129,,
1991Q2,715,7,0,0,1,4,1,0,0,6,10,5,0,0,0,2,0,14,0,43,,
1991Q2,721,7,11,7,6,1,2,0,0,3,23,4,6,0,0,8,2,18,0,91,,
1991Q2,723,7,6,2,2,3,2,0,0,2,21,2,5,2,0,24,1,11,1,84,,
1991Q2,724,7,6,2,1,9,3,0,1,3,25,2,2,0,2,2,1,26,0,85,,
1991Q2,725,7,10,1,0,3,3,0,0,4,17,0,2,0,0,1,0,10,0,51,,
1991Q2,726,7,1,5,4,5,4,0,0,0,9,0,4,0,0,10,1,9,0,52,,
1991Q2,727,7,0,5,1,2,1,0,0,2,8,3,2,0,0,3,0,5,0,32,,
1991Q2,728,7,10,27,5,26,12,2,1,23,52,10,10,2,2,17,3,73,1,276,,
1991Q2,729,7,5,28,4,38,10,0,1,29,59,12,10,6,5,33,0,101,0,341,,
1991Q2,731,7,4,3,8,8,2,0,1,1,6,2,3,2,0,11,1,13,0,65,,
1991Q2,732,7,5,8,2,5,1,0,1,1,28,3,2,0,0,7,2,28,0,93,,
1991Q2,733,7,5,14,8,8,4,1,1,7,30,3,7,0,0,15,3,47,0,153,,
1991Q2,734,7,1,17,5,3,3,0,1,1,12,3,3,0,0,3,1,10,0,63,,
1991Q2,735,7,1,4,2,15,6,0,3,7,17,1,5,0,1,2,2,32,0,98,,
1991Q2,736,7,1,10,1,2,1,0,1,3,7,1,2,1,0,2,0,10,0,42,,
1991Q2,737,7,3,20,3,32,7,0,1,10,31,4,8,4,3,10,1,54,0,191,,
1991Q2,738,7,5,14,3,30,7,0,2,27,17,7,7,2,2,8,0,52,0,183,,
1991Q2,739,7,3,9,0,25,4,0,1,27,27,4,8,1,1,21,0,64,0,195,,
1991Q2,741,7,4,2,2,5,10,0,1,5,14,3,6,0,1,12,2,25,0,92,,
1991Q2,742,7,2,8,0,3,5,0,0,2,5,2,3,0,0,12,2,20,0,64,,
1991Q2,743,7,5,12,4,6,2,0,0,7,6,1,2,0,0,1,0,15,0,61,,
1991Q2,744,7,7,7,6,14,1,0,0,6,6,5,1,1,1,18,0,24,0,97,,
1991Q2,746,7,2,5,0,7,5,1,3,14,12,2,0,0,0,1,1,28,0,81,,
1991Q2,747,7,5,3,0,13,4,0,1,9,12,8,5,2,3,2,1,21,0,89,,
1991Q2,748,7,2,3,4,18,1,1,0,10,5,4,4,0,2,8,0,22,0,84,,
1991Q2,749,7,3,8,1,16,1,0,1,21,4,7,4,0,1,5,0,19,0,91,,
1991Q2,751,7,2,9,4,5,3,0,0,8,6,6,7,0,0,6,1,21,0,78,,
1991Q2,752,7,4,7,1,4,2,0,0,5,5,0,3,0,0,8,1,15,0,55,,
1991Q2,753,7,5,3,1,6,1,1,0,14,7,10,2,0,0,3,2,6,1,62,,
1991Q2,754,7,24,5,2,16,6,2,3,21,25,7,6,0,2,39,1,35,0,194,,
1991Q2,755,7,1,3,0,5,3,0,0,3,5,3,1,0,0,3,0,9,0,36,,
1991Q2,756,7,1,6,2,7,3,0,2,21,16,3,0,0,1,0,6,23,0,91,,
1991Q2,757,7,4,8,5,29,9,0,2,46,14,5,7,0,1,40,0,38,2,210,,
1991Q2,758,7,4,5,1,15,4,2,0,18,3,3,0,0,0,10,0,14,0,79,,
1991Q2,759,7,3,6,0,13,0,0,0,11,3,0,5,0,0,4,1,11,0,57,,
1991Q2,761,7,4,7,11,18,2,0,1,20,11,2,8,0,1,5,1,18,0,109,,
1991Q2,762,7,0,5,0,8,1,0,0,10,6,3,1,0,1,6,3,12,0,56,,
1991Q2,763,7,2,3,1,13,3,1,1,13,4,6,0,0,0,3,0,14,0,64,,
1991Q2,764,7,1,6,1,17,1,2,0,31,13,8,5,0,0,10,2,27,0,124,,
1991Q2,765,7,1,5,2,7,4,0,0,5,2,1,2,0,1,2,1,11,0,44,,
1991Q2,766,7,5,3,4,5,6,0,2,11,4,2,3,1,1,6,1,14,0,68,,
1991Q2,772,7,2,9,5,5,2,0,1,21,3,4,0,0,0,5,1,15,0,73,,
1991Q2,773,7,1,8,1,11,4,0,0,6,6,4,4,0,1,1,0,19,0,66,,
1991Q2,774,7,2,4,0,2,1,0,0,14,10,3,4,0,0,1,1,10,0,52,,
1991Q2,775,7,0,1,1,1,5,0,0,1,2,1,1,0,0,4,0,3,1,21,,
1991Q2,776,7,0,8,2,5,1,0,0,11,2,0,3,0,0,2,0,12,2,48,,
1991Q2,777,7,3,2,0,9,2,0,2,14,12,5,0,0,0,5,0,13,0,67,,
1991Q2,778,7,0,3,1,7,3,0,0,14,4,11,1,1,0,2,1,5,0,53,,
1991Q2,779,7,0,2,0,1,3,0,0,6,4,3,0,0,0,0,0,6,0,25,,
1991Q2,781,7,4,8,2,4,0,0,1,6,2,0,3,0,0,0,0,8,1,39,,
1991Q2,782,7,6,17,1,6,3,0,0,19,4,3,5,0,1,3,1,16,0,85,,
1991Q2,783,7,4,2,3,3,1,0,2,4,1,2,0,0,0,0,0,6,0,28,,
1991Q2,784,7,3,24,3,7,5,0,2,23,10,4,1,0,1,3,0,24,0,110,,
1991Q2,791,7,4,9,2,17,11,1,0,5,9,3,1,1,1,25,1,31,0,121,,
1991Q2,792,7,1,1,1,1,2,0,0,1,6,1,2,0,0,1,0,6,2,25,,
1991Q2,796,7,1,8,1,2,2,1,1,2,14,3,0,0,0,3,1,16,0,55,,
1991Q2,800,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
1991Q2,801,8,0,13,2,1,0,0,0,3,15,4,5,0,0,2,5,4,0,54,,
1991Q2,802,8,3,6,0,0,1,0,0,0,11,2,5,0,0,7,2,4,0,41,,
1991Q2,803,8,0,2,2,2,0,0,0,0,0,1,3,0,0,0,5,2,0,17,,
1991Q2,804,8,0,4,1,0,0,0,0,0,3,0,0,0,0,0,1,4,0,13,,
1991Q2,805,8,0,8,1,1,4,1,1,7,4,3,3,0,0,5,0,4,0,42,,
1991Q2,806,8,0,10,0,1,2,0,0,3,4,0,11,0,0,1,0,7,0,39,,
1991Q2,807,8,0,7,1,0,0,0,0,1,0,2,6,0,0,2,0,2,0,21,,
1991Q2,808,8,0,7,1,2,0,0,1,2,7,1,5,0,0,3,1,6,0,36,,
1991Q2,809,8,0,5,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,10,,
1991Q2,813,8,0,3,3,1,0,0,0,1,4,1,3,0,0,4,1,5,0,26,,
1991Q2,814,8,1,5,2,0,1,0,1,0,9,2,3,0,0,1,1,3,0,29,,
1991Q2,815,8,0,1,0,0,0,0,0,2,2,0,1,0,0,4,1,4,0,15,,
1991Q2,816,8,0,2,1,0,2,0,0,0,5,1,1,0,0,0,3,12,0,27,,
1991Q2,825,8,2,28,1,6,2,0,1,5,39,15,5,0,0,14,13,81,0,212,,
1991Q2,826,8,0,0,0,1,1,0,0,1,2,0,1,0,0,1,0,3,0,10,,
1991Q2,827,8,2,5,0,2,0,0,0,2,10,6,6,0,0,7,3,10,0,53,,
1991Q2,828,8,14,1,0,3,1,0,0,2,15,7,13,1,0,27,2,11,0,97,,
1991Q2,829,8,0,3,0,2,1,0,0,1,6,2,3,0,0,3,1,2,0,24,,
1991Q2,831,8,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,1,0,9,,
1991Q2,832,8,1,4,1,1,0,0,0,2,13,2,4,0,0,6,2,6,0,42,,
1991Q2,833,8,4,8,1,0,0,0,0,3,15,4,5,0,0,6,7,3,0,56,,
1991Q2,834,8,0,3,1,1,1,0,0,1,7,2,4,0,0,4,5,4,0,33,,
1991Q2,835,8,1,3,1,1,0,0,0,0,6,2,2,0,0,0,1,4,0,21,,
1991Q2,836,8,1,5,0,2,0,0,0,1,4,2,2,0,0,3,2,3,0,25,,
1991Q2,837,8,1,6,2,2,4,0,0,2,26,4,7,1,0,7,7,21,0,90,,
1991Q2,839,8,5,6,4,1,2,0,0,3,9,7,28,0,0,36,1,8,0,110,,
1991Q2,841,8,2,19,5,2,4,0,0,8,26,4,10,1,1,8,2,34,0,126,,
1991Q2,842,8,3,12,3,2,5,0,0,2,20,7,4,1,0,9,6,47,0,121,,
1991Q2,843,8,12,14,7,8,2,0,0,8,78,10,10,1,0,22,7,48,0,227,,
1991Q2,844,8,0,4,4,2,1,0,0,6,32,6,4,0,0,6,3,24,0,92,,
1991Q2,845,8,1,11,0,1,0,0,0,4,21,3,2,0,0,4,2,27,0,76,,
1991Q2,846,8,12,11,8,4,4,0,0,4,37,13,12,0,1,17,3,35,0,161,,
1991Q2,847,8,2,8,3,4,1,0,0,7,24,7,11,1,2,10,0,29,1,110,,
1991Q2,848,8,2,9,2,1,2,0,0,2,6,3,9,1,0,14,1,12,0,64,,
1991Q2,849,8,2,7,0,0,0,0,0,1,4,6,6,0,0,8,0,5,0,39,,
1991Q2,851,8,1,9,3,4,0,0,1,1,40,5,7,0,0,7,5,28,0,111,,
1991Q2,852,8,4,10,2,1,2,0,1,6,54,7,4,0,3,6,6,36,0,142,,
1991Q2,853,8,2,5,2,1,0,0,0,6,16,5,3,0,0,5,3,13,0,61,,
1991Q2,854,8,8,11,0,3,2,0,2,7,35,7,3,0,0,11,2,24,0,115,,
1991Q2,855,8,4,11,1,6,4,0,0,5,52,5,5,1,0,12,2,31,0,139,,
1991Q2,856,8,2,3,3,0,0,0,0,0,7,1,2,0,0,4,1,3,0,26,,
1991Q2,857,8,5,6,1,10,3,0,0,4,25,2,6,0,1,5,3,23,0,94,,
1991Q2,858,8,3,3,0,4,1,0,0,1,8,1,3,0,0,5,0,12,0,41,,
1991Q2,859,8,3,8,1,6,1,0,0,4,46,5,4,0,0,7,2,24,0,111,,
1991Q2,861,8,16,10,0,1,3,0,0,7,24,7,7,0,0,16,2,25,0,118,,
1991Q2,862,8,3,3,4,2,2,0,0,3,27,6,13,0,0,19,3,16,0,101,,
1991Q2,863,8,4,1,0,0,0,0,0,3,9,1,4,0,1,19,0,3,0,45,,
1991Q2,864,8,12,7,2,3,4,0,0,6,26,3,24,1,2,100,7,19,0,216,,
1991Q2,865,8,1,4,3,3,2,0,0,5,19,3,6,0,0,3,2,23,0,74,,
1991Q2,866,8,3,5,1,0,0,0,0,5,17,3,4,0,0,3,4,6,0,51,,
1991Q2,867,8,0,4,2,0,1,0,0,2,4,3,4,0,0,5,0,4,0,29,,
1991Q2,868,8,8,5,3,14,6,0,0,6,20,7,5,1,1,17,1,26,0,120,,
1991Q2,869,8,8,13,2,15,12,0,0,19,18,6,6,0,2,26,1,34,0,162,,
1991Q2,871,8,0,1,0,1,0,1,0,1,3,1,0,0,0,1,0,4,0,13,,
1991Q2,872,8,1,8,2,0,0,0,0,4,9,1,1,0,0,2,0,12,0,40,,
1991Q2,873,8,0,21,1,0,2,0,0,0,11,1,3,0,0,1,0,10,0,50,,
1991Q2,896,8,0,2,1,1,2,1,0,2,9,3,3,0,1,3,0,13,0,41,,
1991Q2,897,8,0,4,3,2,2,0,0,4,22,1,2,0,2,4,1,21,0,68,,
1991Q2,898,8,3,9,6,8,5,0,0,11,14,3,5,0,0,9,1,22,0,96,,
1991Q2,899,8,6,4,2,6,3,0,0,12,7,1,2,0,1,7,0,8,0,59,,
1991Q2,900,9,0,2,1,1,0,0,0,0,5,0,2,0,1,2,0,2,0,16,,
1991Q2,909,9,2,32,9,19,7,0,3,54,44,9,6,1,0,40,13,83,0,322,,
1991Q2,917,9,0,13,1,10,3,1,1,19,16,3,5,0,1,10,0,41,0,124,,
1991Q2,918,9,4,11,3,20,9,0,0,25,21,10,8,2,4,67,2,70,0,256,,
1991Q2,919,9,0,12,2,1,3,1,0,13,5,2,4,0,0,9,3,19,0,74,,
1991Q2,921,9,13,4,14,4,4,1,0,15,21,9,13,0,0,14,1,35,0,148,,
1991Q2,923,9,0,0,0,12,2,1,1,19,11,4,4,0,0,6,3,19,0,82,,
1991Q2,924,9,1,4,1,2,1,0,0,4,8,3,1,0,0,2,0,11,0,38,,
1991Q2,925,9,0,5,1,6,3,0,1,29,14,7,3,0,1,7,0,26,0,103,,
1991Q2,926,9,5,7,1,1,2,0,1,8,10,6,4,0,1,4,1,32,0,83,,
1991Q2,927,9,0,11,1,0,2,0,0,15,14,8,2,0,1,6,2,24,0,86,,
1991Q2,928,9,4,6,10,0,0,0,0,7,1,2,3,0,1,1,0,21,0,56,,
1991Q2,929,9,0,5,0,1,1,0,0,1,2,2,2,0,0,0,0,11,0,25,,
1991Q2,932,9,7,14,9,3,0,0,0,3,10,6,3,0,0,2,1,33,0,91,,
1991Q2,934,9,0,1,0,0,1,0,0,1,6,1,1,0,0,2,0,1,0,14,,
1991Q2,935,9,10,18,1,2,4,0,1,6,16,3,2,0,0,11,2,15,1,92,,
1991Q2,936,9,12,24,9,6,9,0,0,39,24,9,12,0,1,29,2,42,0,218,,
1991Q2,937,9,2,9,0,3,3,0,1,8,10,1,3,0,0,7,0,23,0,70,,
1991Q2,938,9,3,23,1,5,5,0,0,24,14,4,2,0,0,10,1,24,0,116,,
1991Q2,939,9,23,2,3,3,4,0,1,6,11,1,3,0,0,29,1,17,0,104,,
1991Q2,941,9,1,11,7,0,4,0,0,9,14,2,2,0,0,5,2,18,0,75,,
1991Q2,942,9,3,15,4,0,5,0,1,14,13,3,2,0,0,1,1,20,0,82,,
1991Q2,944,9,1,18,1,3,1,0,0,20,21,2,3,2,3,7,0,33,0,115,,
1991Q2,945,9,2,14,2,6,5,1,2,28,23,8,9,0,0,15,1,29,0,145,,
1991Q2,946,9,9,14,2,7,3,0,1,27,26,6,7,2,0,8,3,33,0,148,,
1991Q2,948,9,2,22,3,6,5,0,2,22,13,3,4,0,0,20,1,40,0,143,,
1991Q2,949,9,7,14,8,10,9,0,0,24,35,4,6,1,0,20,1,55,1,195,,
1991Q2,952,9,0,11,1,6,3,0,0,22,9,5,1,0,1,5,0,29,0,93,,
1991Q2,955,9,3,5,10,8,6,0,1,26,36,8,7,1,0,24,1,30,0,166,,
1991Q2,956,9,4,8,5,6,6,0,0,14,16,4,5,1,0,7,1,24,0,101,,
1991Q2,957,9,9,12,6,11,5,1,1,36,29,10,12,1,0,17,2,18,0,170,,
1991Q2,958,9,3,9,0,6,3,0,1,29,23,8,2,1,0,11,3,26,0,125,,
1991Q2,961,9,0,2,0,2,0,0,2,2,8,0,4,0,0,0,1,7,0,28,,
1991Q2,962,9,4,4,1,2,4,0,0,4,14,6,3,0,0,9,0,36,0,87,,
1991Q2,963,9,1,14,3,6,1,0,0,9,35,9,3,0,0,8,0,55,0,144,,
1991Q2,964,9,3,6,4,1,3,0,1,6,22,4,2,0,1,14,2,30,0,99,,
1991Q2,965,9,1,5,0,1,3,0,1,6,24,10,4,0,0,11,1,35,0,102,,
1991Q2,966,9,0,6,1,0,1,0,0,4,6,0,2,0,0,7,1,17,0,45,,
1991Q2,968,9,1,6,0,2,0,0,1,3,5,1,3,0,0,1,0,16,0,39,,
1991Q2,969,9,0,6,7,1,2,0,1,12,13,7,2,1,0,6,1,34,0,93,,
1991Q2,971,9,3,6,0,3,0,0,0,3,23,3,5,0,0,12,1,13,0,72,,
1991Q2,972,9,2,12,3,2,1,0,1,6,21,5,1,0,0,5,0,25,0,84,,
1991Q2,973,9,6,2,1,3,1,0,0,8,18,8,3,1,1,12,2,27,0,93,,
1991Q2,974,9,4,4,1,4,3,1,0,2,29,8,7,0,0,5,3,35,0,106,,
1991Q2,975,9,1,6,1,1,1,0,0,0,6,3,0,0,0,4,2,5,0,30,,
1991Q2,976,9,10,9,1,4,1,0,1,8,24,3,12,0,1,42,3,36,2,157,,
1991Q2,979,9,1,1,5,2,3,1,2,5,11,5,0,1,0,3,0,20,0,60,,
1991Q2,981,9,4,1,1,2,1,0,0,0,8,1,3,0,0,4,0,4,0,29,,
1991Q2,983,9,2,4,3,3,2,0,1,2,33,2,3,0,0,4,1,16,0,76,,
1991Q2,984,9,4,2,2,1,2,0,0,1,13,3,3,0,0,5,0,14,0,50,,
1991Q2,986,9,11,7,1,5,5,0,0,8,31,9,7,1,1,12,3,48,0,149,,
1991Q2,988,9,10,13,3,8,5,0,0,5,19,5,3,0,0,12,4,43,0,130,,
1991Q2,989,9,1,4,0,0,1,0,0,0,8,0,1,0,0,2,0,9,0,26,,
1991Q2,991,9,1,9,1,0,0,0,0,1,3,1,1,0,0,1,0,2,0,20,,
1991Q2,993,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,
1991Q2,995,9,0,11,0,2,0,0,0,4,7,1,3,0,0,0,0,3,0,31,,
1991Q2,999,9,0,2,1,2,0,0,0,2,5,2,2,0,0,1,0,2,0,19,,
1991Q2,1000,10,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,4,,
1991Q2,1001,10,1,8,2,2,0,0,0,4,2,3,2,0,0,3,0,5,0,32,,
1991Q2,1002,10,1,6,0,0,0,0,0,3,2,1,3,0,0,1,2,9,0,28,,
1991Q2,1003,10,0,3,3,6,1,0,1,5,7,2,1,0,0,4,1,7,0,41,,
1991Q2,1004,10,6,7,0,7,2,0,1,31,10,4,3,0,0,11,3,17,0,102,,
1991Q2,1005,10,5,4,1,0,4,0,0,6,11,8,6,0,0,7,6,13,0,71,,
1991Q2,1013,10,0,8,3,1,3,0,0,13,13,5,7,0,0,3,6,26,0,88,,
1991Q2,1014,10,0,5,2,0,1,0,0,8,9,0,1,0,0,3,0,10,1,40,,
1991Q2,1015,10,1,15,6,2,1,0,0,8,6,2,2,1,0,11,4,14,0,73,,
1991Q2,1016,10,4,10,7,2,1,1,1,15,26,3,4,0,1,3,1,26,0,105,,
1991Q2,1017,10,1,8,4,1,6,0,1,1,19,5,0,0,0,6,1,12,0,65,,
1991Q2,1018,10,1,9,3,1,0,0,1,2,7,2,2,0,0,0,4,8,0,40,,
1991Q2,1019,10,1,8,1,0,0,0,1,3,2,1,2,0,0,0,2,9,0,30,,
1991Q2,1021,10,7,10,1,0,0,0,0,4,7,3,2,0,0,3,3,15,0,55,,
1991Q2,1022,10,5,6,3,3,5,0,1,5,21,4,5,0,0,6,3,12,1,80,,
1991Q2,1023,10,3,16,0,7,1,0,3,21,18,4,3,0,0,4,2,16,0,98,,
1991Q2,1024,10,3,6,0,3,2,0,0,10,16,7,5,0,0,9,5,19,0,85,,
1991Q2,1025,10,0,14,5,4,7,0,3,27,19,6,8,0,0,9,6,18,0,126,,
1991Q2,1026,10,3,6,5,1,2,0,0,10,19,5,2,0,0,3,2,19,0,77,,
1991Q2,1027,10,5,8,3,2,0,0,1,19,33,6,3,0,1,4,4,28,1,118,,
1991Q2,1028,10,8,4,4,5,3,0,0,15,16,10,9,0,0,20,1,26,0,121,,
1991Q2,1029,10,4,9,2,1,1,0,0,4,7,3,4,1,0,2,2,14,0,54,,
1991Q2,1031,10,4,5,3,1,2,0,0,10,22,5,7,0,0,9,5,14,0,87,,
1991Q2,1032,10,1,2,2,2,1,0,0,6,10,0,2,0,0,3,1,9,0,39,,
1991Q2,1033,10,0,6,5,2,0,0,1,4,9,1,1,0,0,2,3,8,0,42,,
1991Q2,1034,10,1,8,4,2,0,0,0,3,9,4,0,0,0,12,2,10,0,55,,
1991Q2,1035,10,4,10,0,0,0,0,0,3,12,4,1,0,0,6,1,5,1,47,,
1991Q2,1036,10,0,7,0,0,2,0,0,5,4,3,4,0,0,7,2,14,0,48,,
1991Q2,1037,10,8,6,2,1,4,0,0,4,8,3,4,2,1,5,5,10,0,63,,
1991Q2,1038,10,10,15,3,6,2,1,0,16,19,6,2,0,0,9,3,24,0,116,,
1991Q2,1039,10,3,11,2,1,1,0,0,5,9,2,0,0,0,6,2,18,0,60,,
1991Q2,1041,10,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,6,,
1991Q2,1043,10,1,19,3,5,2,0,0,8,27,8,6,0,0,9,7,18,0,113,,
1991Q2,1044,10,0,2,2,0,0,0,0,1,2,0,1,0,0,0,0,3,0,11,,
1991Q2,1045,10,2,2,1,3,2,0,0,2,4,2,2,0,0,13,1,11,0,45,,
1991Q2,1046,10,2,11,6,6,4,0,0,9,15,6,0,0,1,10,3,23,0,96,,
1991Q2,1047,10,2,12,4,1,1,1,0,11,8,4,3,0,0,15,7,19,1,89,,
1991Q2,1048,10,1,16,1,3,0,0,0,5,8,3,1,0,0,1,2,13,0,54,,
1991Q2,1049,10,3,5,6,1,2,0,0,8,6,0,2,0,0,9,0,8,0,50,,
1991Q2,1051,10,3,9,1,1,5,0,0,1,5,4,2,0,0,8,4,17,0,60,,
1991Q2,1052,10,1,12,3,1,2,0,0,6,7,4,7,0,1,6,4,11,0,65,,
1991Q2,1053,10,5,5,0,2,1,0,0,4,11,2,13,0,0,114,4,13,0,174,,
1991Q2,1054,10,0,10,4,1,2,0,0,3,8,4,4,0,0,12,2,10,0,60,,
1991Q2,1055,10,0,32,2,3,4,0,0,8,27,5,7,0,0,18,2,23,0,131,,
1991Q2,1056,10,13,1,1,2,5,0,1,4,35,6,20,0,1,132,4,47,1,273,,
1991Q2,1065,10,9,1,2,1,1,0,0,4,44,8,3,1,0,17,2,13,0,106,,
1991Q2,1066,10,3,3,1,0,1,0,0,3,4,4,6,0,0,5,0,6,0,36,,
1991Q2,1067,10,13,12,3,9,5,0,3,31,40,14,4,0,0,19,0,42,0,195,,
1991Q2,1068,10,1,10,5,1,3,0,0,13,27,4,3,0,0,9,1,35,0,112,,
1991Q2,1069,10,2,9,2,1,1,0,2,10,11,11,1,0,0,4,2,31,0,87,,
1991Q2,1071,10,0,3,2,0,0,0,0,2,5,4,1,0,0,1,1,7,0,26,,
1991Q2,1072,10,0,8,1,1,0,0,0,1,3,1,4,0,0,1,2,1,0,23,,
1991Q2,1074,10,4,12,4,2,3,0,0,13,19,5,6,1,0,2,2,22,0,95,,
1991Q2,1075,10,3,19,3,3,4,0,2,6,42,8,7,1,1,24,0,38,0,161,,
1991Q2,1076,10,5,6,2,3,2,0,0,5,35,7,4,0,0,14,3,70,0,156,,
1991Q2,1077,10,11,6,1,1,0,0,0,2,9,3,4,0,1,8,1,17,0,64,,
1991Q2,1078,10,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,7,,
1991Q2,1079,10,3,4,0,2,0,0,0,2,10,1,6,0,0,7,0,10,0,45,,
1991Q2,1081,10,0,3,1,0,0,0,0,2,3,4,3,0,0,3,0,7,0,26,,
1991Q2,1082,10,2,3,0,0,0,0,0,1,1,1,3,0,0,3,2,5,0,21,,
1991Q2,1083,10,10,11,6,0,6,0,1,9,20,5,10,0,3,16,3,13,0,113,,
1991Q2,1084,10,9,4,5,1,2,0,1,2,31,4,12,1,0,45,1,28,0,146,,
1991Q2,1085,10,16,2,4,2,5,0,0,5,8,1,3,0,0,10,1,13,0,70,,
1991Q2,1086,10,12,7,1,9,9,0,1,3,27,8,11,1,2,27,1,30,0,149,,
1991Q2,1087,10,5,3,0,1,6,0,0,4,3,0,1,0,0,6,0,8,0,37,,
1991Q2,1088,10,6,0,0,0,1,0,0,2,5,2,0,0,1,1,0,4,0,22,,
1991Q2,1089,10,3,0,3,3,1,0,0,2,6,0,6,0,0,3,0,5,0,32,,
1991Q2,1091,10,4,5,0,1,2,0,0,3,6,5,3,0,0,4,3,5,0,41,,
1991Q2,1092,10,5,2,0,0,2,0,0,5,11,2,3,1,0,9,0,8,0,48,,
1991Q2,1093,10,0,6,1,0,0,0,0,1,3,1,3,0,0,1,1,2,0,19,,
1991Q2,1094,10,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,4,0,9,,
1991Q2,1095,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,,
1991Q2,1096,10,0,5,2,0,0,0,2,0,2,2,0,0,0,3,0,4,0,20,,
1991Q2,1097,10,0,3,0,0,0,0,0,9,6,0,2,0,0,3,1,1,0,25,,
1991Q2,1098,10,0,9,0,0,0,0,0,1,5,1,4,0,0,1,0,0,0,21,,
1991Q2,1099,10,0,11,2,1,1,0,0,1,3,2,0,0,0,2,0,3,0,26,,
1991Q2,1100,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
1991Q2,1101,11,1,0,2,2,1,0,1,7,35,3,4,1,0,1,0,24,1,83,,
1991Q2,1102,11,4,7,4,1,0,0,0,3,12,9,5,2,0,4,1,11,0,63,,
1991Q2,1105,11,3,5,4,3,0,0,1,0,6,2,1,0,0,3,3,19,0,50,,
1991Q2,1109,11,8,9,5,0,0,0,0,7,8,5,2,0,0,5,1,25,0,75,,
1991Q2,1113,11,2,13,4,1,3,0,0,2,13,6,6,1,0,30,2,36,0,119,,
1991Q2,1115,11,10,11,5,4,8,0,0,3,21,8,3,0,0,10,1,28,0,112,,
1991Q2,1117,11,4,23,5,5,0,0,0,3,24,8,4,0,0,8,6,28,0,118,,
