Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS-,BURG  RES-,BURG  OTH-,ROBB  ST-,ROBB  OTH-,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL
1995Q3,1844,18,3,14,16,13,7,0,1,32,8,8,5,2,0,4,0,18,0,131
1995Q3,1846,18,0,22,2,22,19,0,4,55,8,10,5,1,0,5,0,12,0,165
1995Q3,1849,18,0,18,3,32,7,1,4,71,9,13,3,0,0,9,0,12,0,182
1995Q3,1861,18,1,3,0,12,5,0,0,13,1,4,1,0,0,7,0,16,0,63
1995Q3,1862,18,3,12,6,9,3,0,0,15,3,4,2,0,0,3,0,13,0,73
1995Q3,1863,18,0,3,4,9,3,2,0,19,7,2,0,0,0,3,0,8,0,60
1995Q3,1864,18,1,9,2,6,4,0,0,22,2,2,6,0,0,6,0,9,0,69
1995Q3,1871,18,5,23,6,15,19,1,0,49,12,5,5,0,1,13,0,42,0,196
1995Q3,1881,18,3,12,2,6,4,0,0,22,2,2,3,0,1,6,0,17,0,80
1995Q3,1891,18,3,4,2,1,1,0,1,4,15,1,4,0,0,5,0,18,0,59
1995Q3,1892,18,0,0,2,0,3,0,0,3,1,0,0,0,0,0,0,0,0,9
1995Q3,9901,99,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,1,7
1995Q3,9902,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4
1995Q3,9903,99,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,7
1995Q3,9904,99,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,5,0,10
1995Q3,9905,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4
1995Q3,9906,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1995Q3,9907,99,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,4
1995Q3,9908,99,0,0,0,0,0,0,0,2,3,0,4,1,0,1,0,2,0,13
1995Q3,9909,99,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,5
1995Q3,9910,99,0,0,0,0,0,0,2,4,2,0,1,0,0,1,0,2,0,12
1995Q3,9911,99,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,5
1995Q3,9912,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4
1995Q3,9913,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
1995Q3,9914,99,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,6
1995Q3,9915,99,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
1995Q3,9916,99,0,0,0,0,0,0,0,8,2,5,0,0,0,3,0,10,0,28
1995Q3,9917,99,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,7
1995Q3,9918,99,0,3,0,7,0,0,1,5,2,2,1,0,0,0,0,3,0,24
1995Q3,9999,99,2,6,3,10,0,0,3,25,19,7,10,0,1,16,0,7,3,112
1995Q4,0101,1,1,4,0,7,5,0,0,7,21,7,1,0,0,4,0,22,0,79
1995Q4,0105,1,0,2,0,2,0,0,0,1,4,3,0,0,0,0,0,8,0,20
1995Q4,0109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995Q4,0111,1,1,3,4,26,7,0,0,12,40,4,9,5,3,13,0,32,0,159
1995Q4,0112,1,1,0,0,2,0,0,0,0,6,0,1,0,2,0,0,0,0,12
1995Q4,0119,1,4,2,3,5,2,0,1,14,6,11,3,1,0,4,0,12,0,68
1995Q4,0121,1,0,0,0,2,0,0,0,0,11,0,1,0,0,1,0,0,0,15
1995Q4,0122,1,0,0,1,2,0,0,0,1,21,0,4,0,0,4,0,2,0,35
1995Q4,0123,1,0,0,0,1,1,0,0,0,15,2,2,1,0,4,0,4,0,30
1995Q4,0124,1,0,0,1,2,0,0,0,1,4,0,7,0,0,11,0,1,0,27
1995Q4,0127,1,0,0,1,1,0,0,0,2,3,0,1,0,0,1,0,0,1,10
1995Q4,0128,1,1,2,0,0,0,0,0,1,19,1,3,0,0,11,0,1,0,39
1995Q4,0129,1,1,0,0,0,0,0,0,4,7,2,0,0,0,3,0,0,0,17
1995Q4,0131,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,7
1995Q4,0132,1,0,3,1,0,0,0,1,1,33,2,5,0,0,3,0,2,0,51
1995Q4,0133,1,0,0,0,4,0,0,0,1,5,0,0,0,0,3,0,3,0,16
1995Q4,0134,1,2,0,0,4,1,0,0,3,3,1,2,0,0,4,0,1,0,21
1995Q4,0135,1,0,2,0,7,0,0,0,3,10,2,1,4,0,0,0,1,0,30
1995Q4,0138,1,7,1,1,7,0,0,0,3,33,3,3,3,1,8,0,2,1,73
1995Q4,0139,1,4,0,2,2,0,0,0,4,21,5,1,0,0,4,0,6,0,49
1995Q4,0141,1,1,0,0,0,2,0,0,1,4,0,1,0,0,0,0,0,0,9
1995Q4,0142,1,2,1,3,7,1,0,0,5,43,6,10,1,0,24,0,3,0,106
1995Q4,0143,1,7,0,0,6,3,0,0,3,5,1,2,3,0,62,0,1,0,93
1995Q4,0144,1,0,5,0,8,4,0,2,16,5,0,1,0,0,1,0,2,0,44
1995Q4,0145,1,3,1,2,11,0,0,0,8,7,0,0,0,0,3,0,1,0,36
1995Q4,0146,1,2,1,0,3,1,0,0,5,8,5,3,1,0,2,0,1,0,32
1995Q4,0147,1,3,1,0,10,3,0,0,3,5,0,1,2,0,1,0,0,0,29
1995Q4,0148,1,1,1,1,7,1,0,1,6,2,1,1,1,0,1,0,0,0,24
1995Q4,0151,1,1,0,1,2,0,0,0,0,14,1,2,0,1,2,0,0,0,24
1995Q4,0152,1,4,1,1,7,8,0,1,6,24,5,18,4,0,20,0,2,0,101
1995Q4,0153,1,3,11,0,17,5,0,0,21,8,5,27,13,4,23,0,2,1,140
1995Q4,0154,1,6,1,0,9,1,0,1,2,14,2,4,2,0,2,0,2,0,46
1995Q4,0155,1,0,1,0,5,0,0,0,4,11,1,0,2,0,5,0,2,0,31
1995Q4,0156,1,0,3,0,14,2,0,2,16,6,0,2,3,0,18,0,0,0,66
1995Q4,0157,1,8,5,1,15,1,0,0,21,6,0,3,1,0,4,0,2,0,67
1995Q4,0158,1,4,4,1,9,0,1,0,9,6,4,6,0,0,7,0,5,0,56
1995Q4,0159,1,8,0,2,6,2,0,0,6,16,4,4,0,0,6,0,9,0,63
1995Q4,0161,1,3,0,1,3,0,0,0,3,14,1,4,0,0,31,0,4,0,64
1995Q4,0162,1,1,1,2,8,3,0,0,7,47,3,12,3,0,25,0,8,0,120
1995Q4,0163,1,10,0,0,12,7,0,0,3,5,2,1,1,1,25,0,1,1,69
1995Q4,0164,1,4,7,6,10,3,0,0,10,7,2,2,1,2,8,0,1,0,63
1995Q4,0165,1,1,0,2,3,1,0,0,2,3,2,0,1,0,1,0,0,0,16
1995Q4,0166,1,2,7,1,9,2,0,0,5,3,0,0,0,0,0,0,1,0,30
1995Q4,0171,1,1,2,2,4,3,0,1,15,13,3,4,0,0,4,0,5,0,57
1995Q4,0174,1,6,0,0,10,2,0,0,10,6,2,2,1,0,4,0,1,0,44
1995Q4,0176,1,6,0,0,15,3,0,0,8,23,4,2,2,2,7,0,12,0,84
1995Q4,0181,1,0,0,0,1,0,0,0,0,6,1,3,0,0,1,0,1,0,13
1995Q4,0182,1,9,5,3,6,2,0,0,8,26,4,2,1,1,9,0,9,0,85
1995Q4,0185,1,14,0,4,10,6,1,0,5,32,10,13,23,2,22,0,8,0,150
1995Q4,0191,1,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0,2,0,10
1995Q4,0192,1,14,3,1,5,5,0,0,12,14,3,5,1,0,4,0,9,0,76
1995Q4,0195,1,15,1,0,7,5,0,0,5,26,3,3,2,0,8,0,13,0,88
1995Q4,0211,2,5,8,17,15,2,0,2,25,22,8,3,0,0,15,0,40,0,162
1995Q4,0212,2,2,10,0,15,5,1,0,23,14,7,4,1,0,8,0,17,0,107
1995Q4,0213,2,2,14,2,4,2,0,0,18,23,8,3,0,0,1,0,22,0,99
1995Q4,0214,2,2,2,2,7,3,0,1,16,12,3,3,0,0,3,0,16,0,70
1995Q4,0215,2,2,7,2,8,7,1,0,23,14,1,3,1,0,5,0,14,1,89
1995Q4,0217,2,1,10,0,16,5,0,1,21,20,3,2,0,0,3,0,22,0,104
1995Q4,0219,2,0,2,0,5,2,0,1,2,3,2,1,0,0,1,0,13,0,32
1995Q4,0221,2,2,5,3,11,7,0,1,15,18,4,3,1,0,6,0,31,0,107
1995Q4,0222,2,2,3,2,2,2,0,0,11,6,5,5,1,1,5,0,7,0,52
1995Q4,0224,2,0,2,1,3,1,0,0,5,7,5,0,0,1,2,0,7,0,34
1995Q4,0231,2,1,8,1,13,2,0,3,17,7,4,1,0,0,3,0,14,0,74
1995Q4,0232,2,4,8,1,18,13,0,0,33,1,1,5,0,1,9,0,20,0,114
1995Q4,0233,2,11,14,6,13,10,0,3,18,17,5,5,0,1,25,0,24,0,152
1995Q4,0234,2,8,11,5,8,18,1,1,29,26,12,6,1,0,6,0,21,0,153
1995Q4,0235,2,8,4,4,7,8,0,0,8,12,5,4,0,0,14,0,19,0,93
1995Q4,0236,2,2,8,2,11,5,3,3,25,6,6,2,0,0,4,0,12,0,89
1995Q4,0237,2,2,4,5,21,5,3,1,28,11,5,3,0,0,3,0,18,0,109
1995Q4,0238,2,2,4,1,6,1,1,0,13,2,5,1,1,0,5,0,8,0,50
1995Q4,0239,2,0,1,0,0,1,0,0,4,4,1,2,0,0,0,0,4,0,17
1995Q4,0241,2,7,15,2,13,9,1,1,37,29,5,7,0,0,6,0,47,0,179
1995Q4,0242,2,13,15,5,11,4,1,1,17,43,6,1,1,1,8,0,24,1,152
1995Q4,0243,2,3,11,5,12,16,0,1,22,23,7,8,1,0,32,0,27,0,168
1995Q4,0244,2,4,14,8,15,5,0,1,29,22,7,3,0,0,4,0,16,0,128
1995Q4,0245,2,4,8,2,26,7,1,0,31,38,2,1,1,1,5,0,11,0,138
1995Q4,0246,2,8,12,3,29,13,3,3,40,6,4,4,4,0,17,0,8,1,155
1995Q4,0247,2,0,2,0,3,3,0,0,11,2,4,3,0,0,4,0,6,0,38
1995Q4,0249,2,2,2,1,6,3,0,0,7,15,4,5,2,1,4,0,2,0,54
1995Q4,0251,2,4,13,4,4,3,0,0,24,24,3,5,1,1,11,0,11,0,108
1995Q4,0252,2,2,9,5,9,5,1,1,26,15,3,1,1,0,3,0,10,0,91
1995Q4,0256,2,0,6,2,13,1,2,2,9,6,6,2,1,0,5,0,3,0,58
1995Q4,0257,2,1,8,4,13,2,0,1,8,8,2,4,1,0,19,0,12,0,83
1995Q4,0262,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1995Q4,0264,2,6,13,2,4,5,0,2,27,11,3,4,0,0,6,0,7,0,90
1995Q4,0266,2,3,2,0,18,10,4,0,29,3,2,4,0,0,14,0,7,0,96
1995Q4,0267,2,4,5,1,15,7,1,3,20,6,2,1,0,1,0,0,5,0,71
1995Q4,0269,2,5,5,2,10,4,0,0,13,8,2,2,2,0,4,0,7,0,64
1995Q4,0271,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1995Q4,0272,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1995Q4,0273,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995Q4,0275,2,2,13,1,19,7,1,4,21,17,11,5,3,2,4,0,17,0,127
1995Q4,0276,2,0,14,2,12,4,1,1,20,2,2,2,1,0,4,0,12,0,77
1995Q4,0279,2,0,2,0,4,0,0,1,8,5,3,3,0,0,1,0,5,0,32
1995Q4,0281,2,0,6,0,6,10,0,0,16,3,3,0,0,0,6,0,7,0,57
1995Q4,0282,2,2,4,3,14,3,0,3,17,3,6,2,0,0,2,0,17,0,76
1995Q4,0286,2,3,12,1,1,2,1,0,12,6,4,2,0,1,4,0,10,0,59
1995Q4,0289,2,6,2,1,5,0,0,1,4,3,4,0,0,0,2,0,5,0,33
1995Q4,0291,2,1,1,1,2,2,0,0,8,3,0,1,0,0,0,0,3,0,22
1995Q4,0292,2,2,1,0,3,5,0,0,2,2,2,1,0,0,0,0,0,0,18
1995Q4,0296,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,7
1995Q4,0299,2,3,1,0,4,2,0,1,6,6,2,4,1,0,6,0,3,0,39
1995Q4,0301,3,0,1,1,2,1,0,0,3,3,1,1,0,0,2,0,4,0,19
1995Q4,0303,3,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,6
1995Q4,0305,3,0,1,0,1,0,0,0,6,0,0,0,0,0,2,0,1,0,11
1995Q4,0309,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4
1995Q4,0311,3,0,7,1,8,3,0,0,21,4,6,5,0,0,4,0,9,0,68
1995Q4,0312,3,1,9,1,9,3,0,1,21,2,2,2,0,0,6,0,14,0,71
1995Q4,0313,3,0,3,0,7,2,0,0,2,3,0,2,0,0,1,0,10,0,30
1995Q4,0314,3,0,7,1,4,0,1,0,18,9,2,1,1,0,3,0,13,0,60
1995Q4,0315,3,0,5,3,5,3,0,0,4,6,7,0,0,0,1,0,9,0,43
1995Q4,0316,3,0,4,4,8,0,0,1,7,1,1,3,0,1,0,0,5,0,35
1995Q4,0317,3,0,4,0,5,1,0,0,9,1,4,0,0,0,1,0,18,0,43
1995Q4,0318,3,0,1,0,4,2,1,0,12,2,4,1,0,0,1,0,13,0,41
1995Q4,0319,3,2,3,3,2,3,0,1,18,20,10,1,0,0,4,0,10,0,77
1995Q4,0321,3,2,6,2,2,4,0,0,1,3,5,5,0,1,23,0,5,0,59
1995Q4,0326,3,1,6,3,4,3,0,1,18,4,8,3,1,0,8,0,10,0,70
1995Q4,0327,3,1,14,2,8,1,0,0,8,15,6,3,0,1,11,0,22,0,92
1995Q4,0328,3,0,12,1,3,0,0,0,6,30,9,9,0,0,43,0,28,0,141
1995Q4,0329,3,0,0,0,1,1,0,0,2,5,1,1,1,0,3,0,3,0,18
1995Q4,0331,3,2,3,4,4,3,0,1,11,5,2,0,0,1,4,0,12,0,52
1995Q4,0332,3,0,2,0,2,2,0,0,10,4,0,1,0,0,2,0,5,0,28
1995Q4,0333,3,3,6,1,10,2,0,0,8,1,1,0,0,0,3,0,9,0,44
1995Q4,0334,3,2,5,1,13,13,1,0,15,3,4,3,2,0,11,0,15,0,88
1995Q4,0335,3,0,4,2,3,3,0,2,8,2,0,0,1,0,3,0,11,0,39
1995Q4,0336,3,1,3,3,7,2,0,1,6,2,3,2,1,0,3,0,9,0,43
1995Q4,0337,3,0,4,4,3,2,0,1,14,4,4,1,0,0,5,0,12,0,54
1995Q4,0338,3,1,1,0,10,4,0,0,7,10,7,5,2,0,35,0,26,0,108
1995Q4,0341,3,0,3,5,1,3,0,0,6,1,0,1,0,0,1,0,4,0,25
1995Q4,0343,3,0,1,0,1,1,0,0,1,1,0,2,0,0,2,0,2,0,11
1995Q4,0351,3,0,0,3,2,1,0,1,1,1,1,1,0,1,7,0,3,0,22
1995Q4,0353,3,2,5,6,1,0,0,0,3,0,2,1,0,0,1,0,2,1,24
1995Q4,0354,3,0,16,0,6,3,0,0,6,9,0,2,0,0,7,0,19,0,68
1995Q4,0355,3,0,3,3,12,1,0,0,11,11,0,1,1,0,3,0,20,0,66
1995Q4,0356,3,2,9,2,7,6,0,0,21,3,4,2,0,0,11,0,7,0,74
1995Q4,0357,3,0,14,3,9,3,0,1,21,3,2,1,1,1,4,0,16,0,79
1995Q4,0358,3,1,5,26,8,4,0,2,4,34,35,26,4,0,114,0,35,0,298
1995Q4,0359,3,2,0,0,0,4,0,0,1,4,4,2,0,0,1,0,7,0,25
1995Q4,0361,3,0,6,2,11,9,0,2,29,7,8,4,0,1,15,0,25,0,119
1995Q4,0362,3,0,11,4,15,4,0,1,34,5,12,3,0,0,4,0,18,0,111
1995Q4,0363,3,10,23,17,21,12,0,3,13,10,14,9,3,1,69,0,23,0,228
1995Q4,0373,3,1,1,5,6,3,0,0,3,0,5,6,1,1,8,0,9,0,49
1995Q4,0374,3,0,6,2,3,0,0,0,4,0,1,1,0,0,2,0,8,0,27
1995Q4,0375,3,0,10,4,15,7,0,0,11,11,7,0,0,1,9,0,11,1,87
1995Q4,0376,3,0,5,1,11,0,1,0,19,11,2,2,0,0,11,0,6,0,69
1995Q4,0377,3,1,7,1,10,5,4,0,29,8,9,2,0,1,7,0,16,1,101
1995Q4,0378,3,0,0,1,8,0,0,0,0,16,1,3,1,0,3,0,13,0,46
1995Q4,0391,3,1,15,1,4,1,0,1,17,9,2,1,0,0,5,0,11,0,68
1995Q4,0392,3,0,14,7,12,8,0,2,26,2,5,2,0,0,12,0,15,0,105
1995Q4,0393,3,8,12,5,22,6,1,3,17,13,14,3,0,1,8,0,21,1,135
1995Q4,0394,3,0,7,5,5,1,0,0,3,3,4,1,0,1,3,0,5,0,38
1995Q4,0395,3,3,37,1,15,9,1,3,16,10,7,9,1,1,12,0,9,1,135
1995Q4,0397,3,8,10,10,19,6,0,2,25,19,7,8,1,3,18,0,14,0,150
1995Q4,0398,3,6,6,1,23,12,1,3,36,15,6,4,1,1,13,0,24,0,152
1995Q4,0399,3,1,2,0,3,1,0,0,2,3,4,0,0,0,13,0,5,0,34
1995Q4,0401,4,0,0,0,2,0,0,0,3,3,0,2,0,0,2,0,3,0,15
1995Q4,0402,4,0,5,1,1,2,0,0,7,6,2,0,0,0,0,0,14,0,38
1995Q4,0403,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3
1995Q4,0404,4,0,4,0,2,1,0,0,3,11,2,1,0,0,4,0,9,0,37
1995Q4,0406,4,0,4,0,1,1,0,0,0,14,4,2,1,0,0,0,12,0,39
1995Q4,0407,4,3,3,4,4,1,0,0,9,3,10,1,0,0,5,0,12,0,55
1995Q4,0408,4,1,1,0,2,4,0,0,13,4,9,1,0,0,0,0,6,0,41
1995Q4,0409,4,3,9,0,3,1,0,0,16,8,1,4,0,0,3,0,7,1,56
1995Q4,0411,4,8,0,1,2,1,0,0,2,2,2,1,0,0,3,0,8,0,30
1995Q4,0412,4,1,0,0,5,3,1,0,9,7,4,0,0,0,7,0,11,0,48
1995Q4,0413,4,0,1,1,0,1,0,0,1,1,2,0,0,0,1,0,3,0,11
1995Q4,0414,4,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,6
1995Q4,0415,4,1,3,0,5,7,1,1,13,4,5,1,0,2,3,0,19,1,66
1995Q4,0416,4,0,3,0,0,0,0,1,11,1,2,1,0,0,3,0,6,0,28
1995Q4,0421,4,2,3,5,5,7,1,0,8,7,5,1,0,0,8,0,14,1,67
1995Q4,0422,4,0,0,2,7,1,0,0,19,7,3,1,0,0,3,0,22,0,65
1995Q4,0423,4,0,1,0,0,7,2,0,7,1,3,1,1,0,1,0,6,0,30
1995Q4,0424,4,0,7,1,6,2,0,1,14,11,8,2,0,0,4,0,10,0,66
1995Q4,0427,4,1,6,7,1,0,0,1,12,5,4,0,0,0,1,0,4,0,42
1995Q4,0428,4,1,7,1,7,7,0,0,14,4,3,0,1,0,8,0,12,1,66
1995Q4,0429,4,3,4,1,4,2,0,1,15,6,6,2,0,0,8,0,13,0,65
1995Q4,0437,4,0,4,3,0,4,0,0,7,2,5,2,1,0,0,0,9,0,37
1995Q4,0438,4,2,6,7,3,4,1,0,14,6,0,1,0,0,2,0,15,0,61
1995Q4,0439,4,1,3,2,4,0,2,0,7,6,0,0,0,0,2,0,14,0,41
1995Q4,0441,4,3,0,2,0,1,0,0,0,0,2,0,0,0,0,0,2,0,10
1995Q4,0442,4,0,2,0,2,0,0,0,0,1,1,1,0,0,0,0,8,0,15
1995Q4,0443,4,2,0,3,3,1,0,0,3,48,10,13,0,0,26,0,23,0,132
1995Q4,0445,4,1,1,0,1,1,0,0,4,2,0,0,0,0,0,0,0,0,10
1995Q4,0448,4,0,11,1,8,2,0,1,9,3,5,0,0,0,4,0,5,0,49
1995Q4,0449,4,1,6,2,4,1,1,0,27,5,8,2,0,0,3,0,4,0,64
1995Q4,0451,4,0,1,1,2,1,0,1,20,2,0,1,0,0,1,0,10,0,40
1995Q4,0452,4,0,0,0,1,2,0,0,8,5,0,0,0,0,3,0,1,0,20
1995Q4,0453,4,0,5,6,4,1,0,0,14,19,7,5,0,0,12,0,4,0,77
1995Q4,0455,4,1,3,0,8,0,0,0,13,4,9,0,0,0,3,0,8,0,49
1995Q4,0457,4,2,3,3,10,3,2,0,15,8,9,1,1,0,5,0,24,0,86
1995Q4,0459,4,1,4,0,3,2,0,0,16,6,3,2,0,0,2,0,8,0,47
1995Q4,0462,4,0,1,1,2,0,0,0,8,7,0,0,0,0,0,0,5,0,24
1995Q4,0463,4,1,5,9,5,4,1,0,28,11,18,4,0,0,8,0,18,0,112
1995Q4,0466,4,1,4,1,6,5,1,0,5,5,6,2,1,0,4,0,8,0,49
1995Q4,0467,4,0,6,4,6,2,0,0,10,8,3,0,0,0,9,0,11,1,60
1995Q4,0468,4,1,5,0,7,4,0,1,13,4,2,1,0,0,6,0,18,0,62
1995Q4,0469,4,0,2,1,5,2,0,0,5,1,5,3,1,0,1,0,11,0,37
1995Q4,0471,4,8,2,5,2,0,0,0,20,9,9,1,0,0,4,0,12,0,72
1995Q4,0473,4,3,2,6,8,4,0,0,12,6,3,0,1,0,4,0,22,0,71
1995Q4,0477,4,6,3,27,7,3,0,0,0,7,5,1,1,1,5,0,8,0,74
1995Q4,0478,4,0,3,3,7,4,3,0,6,4,5,0,0,0,4,0,10,0,49
1995Q4,0479,4,0,3,1,0,1,0,0,13,2,2,1,0,0,1,0,13,0,37
1995Q4,0483,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1995Q4,0487,4,0,1,1,0,1,0,0,3,2,0,2,0,0,1,0,5,0,16
1995Q4,0488,4,0,0,0,2,2,0,0,3,1,0,0,0,0,0,0,10,0,18
1995Q4,0491,4,3,1,2,1,0,0,0,0,5,3,1,2,0,31,0,12,0,61
1995Q4,0497,4,20,6,13,9,4,1,1,11,26,21,4,2,0,9,0,36,0,163
1995Q4,0499,4,3,1,1,4,2,0,0,14,6,2,1,0,0,3,0,10,0,47
1995Q4,0500,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1995Q4,0501,5,1,54,0,5,4,0,0,21,31,8,6,0,1,6,0,19,0,156
1995Q4,0502,5,1,0,3,0,0,0,0,3,6,2,6,0,0,5,0,3,0,29
1995Q4,0503,5,0,6,4,7,5,1,0,5,14,4,6,0,0,6,0,15,0,73
1995Q4,0504,5,8,2,0,2,2,0,0,20,5,1,5,0,0,3,0,19,0,67
1995Q4,0505,5,0,2,0,0,0,0,0,1,14,3,2,0,0,3,0,4,0,29
1995Q4,0506,5,5,3,11,6,0,0,0,14,7,3,3,0,0,9,0,11,0,72
1995Q4,0511,5,0,13,10,4,5,0,1,23,12,3,3,0,0,10,0,13,0,97
1995Q4,0512,5,0,2,0,0,1,0,1,4,0,4,0,0,0,2,0,1,0,15
1995Q4,0513,5,3,6,5,10,4,0,0,22,19,4,4,1,0,5,0,32,0,115
1995Q4,0514,5,1,9,7,5,7,0,1,17,10,3,5,0,0,1,0,29,0,95
1995Q4,0515,5,0,20,5,6,2,1,0,2,9,3,5,0,0,5,0,20,0,78
1995Q4,0516,5,1,10,4,4,10,1,2,21,14,7,3,0,0,10,0,36,0,123
1995Q4,0517,5,9,8,3,6,4,1,1,20,27,2,4,0,1,7,0,38,1,132
1995Q4,0519,5,4,9,9,5,4,2,1,31,10,3,11,0,0,12,0,58,0,159
1995Q4,0521,5,0,4,0,0,1,0,0,4,11,5,6,0,0,8,0,9,0,48
1995Q4,0523,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1995Q4,0524,5,0,7,1,2,3,1,1,21,0,1,1,0,0,4,0,10,0,52
1995Q4,0525,5,5,9,1,17,6,2,2,44,23,10,5,1,3,17,0,47,0,192
1995Q4,0527,5,0,0,2,0,0,0,0,5,1,1,3,0,0,0,0,5,0,17
1995Q4,0529,5,15,0,9,18,6,1,2,23,14,27,21,1,0,15,0,50,0,202
1995Q4,0541,5,1,1,1,0,0,0,0,2,16,2,3,0,0,3,0,7,0,36
1995Q4,0551,5,0,3,1,1,2,0,0,4,9,5,2,0,1,3,0,13,0,44
1995Q4,0555,5,4,4,1,3,3,0,1,16,5,7,4,1,0,2,0,8,0,59
1995Q4,0557,5,5,15,1,5,7,0,0,31,18,6,5,0,3,11,0,11,0,118
1995Q4,0558,5,5,20,5,6,3,2,0,34,27,4,14,0,0,13,0,22,0,155
1995Q4,0559,5,1,0,1,4,0,0,0,2,1,0,2,0,0,2,0,3,0,16
1995Q4,0561,5,0,0,3,1,1,0,1,0,6,3,1,0,0,4,0,6,0,26
1995Q4,0562,5,0,4,9,0,0,0,0,5,14,2,3,0,0,5,0,17,0,59
1995Q4,0563,5,1,20,15,4,6,0,1,26,34,9,6,1,0,12,0,24,0,159
1995Q4,0565,5,3,0,6,3,1,0,0,8,7,4,3,0,0,2,0,6,0,43
1995Q4,0567,5,7,15,1,10,3,2,3,46,15,5,10,1,0,12,0,13,0,143
1995Q4,0569,5,2,0,0,0,1,0,0,1,5,1,2,0,0,7,0,8,0,27
1995Q4,0581,5,0,1,3,1,3,0,0,2,3,2,2,0,0,6,0,8,0,31
1995Q4,0583,5,2,3,10,0,1,0,0,5,10,1,1,0,0,4,0,7,0,44
1995Q4,0584,5,0,7,13,1,0,0,1,1,3,3,1,0,0,3,0,11,0,44
1995Q4,0585,5,4,20,38,5,3,0,0,22,17,8,7,0,0,7,0,32,0,163
1995Q4,0587,5,0,4,8,1,3,0,0,7,18,3,1,0,0,4,0,14,0,63
1995Q4,0589,5,0,2,1,1,1,0,0,4,3,1,8,0,0,4,0,5,0,30
1995Q4,0599,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1995Q4,0604,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
1995Q4,0609,6,0,4,0,0,0,0,0,3,3,2,1,0,0,1,0,4,0,18
1995Q4,0615,6,0,3,0,1,0,0,0,0,16,0,3,0,0,5,0,9,0,37
1995Q4,0621,6,0,3,0,0,0,0,0,1,3,0,2,0,0,0,0,1,0,10
1995Q4,0622,6,0,23,3,2,2,0,2,5,18,5,6,0,0,4,0,15,1,86
1995Q4,0625,6,0,7,0,0,0,0,0,1,9,4,10,2,0,10,0,2,0,45
1995Q4,0626,6,0,3,0,0,0,0,0,2,5,1,2,0,0,1,0,4,0,18
1995Q4,0627,6,1,8,4,1,1,0,0,2,8,3,3,0,0,2,0,6,0,39
1995Q4,0628,6,4,14,6,7,0,0,1,7,30,5,6,0,0,13,0,28,0,121
1995Q4,0629,6,0,8,4,1,1,1,0,1,10,3,1,1,0,2,0,3,0,36
1995Q4,0631,6,0,3,0,0,0,0,0,2,1,2,2,0,0,3,0,4,0,17
1995Q4,0632,6,2,17,3,3,1,0,1,8,23,7,7,2,0,8,0,17,0,99
1995Q4,0635,6,1,3,0,1,0,0,1,4,12,4,1,0,0,1,0,9,0,37
1995Q4,0636,6,8,10,3,13,9,4,1,61,69,7,9,2,1,17,0,22,0,236
1995Q4,0637,6,1,1,0,5,3,0,0,10,10,1,0,1,0,3,0,3,0,38
