QUARTER,REPORTING  DISTRICT,DIVISION,BURG  BUS-,BURG  RES-,BURG  OTH-,ROBB  ST-,ROBB  OTH-,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE THEFT,AUTO  THEFT,BUNCO,TOTAL
1997Q3,821,8,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,6
1997Q3,822,8,0,3,1,0,0,0,0,0,5,4,6,0,0,1,0,4,0,24
1997Q3,823,8,2,2,0,0,0,0,0,1,2,2,3,0,0,5,0,3,0,20
1997Q3,824,8,0,14,2,2,0,0,0,3,2,0,3,0,0,0,0,3,0,29
1997Q3,825,8,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,9
1997Q3,826,8,1,4,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,20
1997Q3,827,8,3,4,0,1,4,0,1,5,9,3,3,0,0,7,0,3,0,43
1997Q3,828,8,0,1,0,0,0,0,0,0,1,1,3,0,0,3,0,1,0,10
1997Q3,829,8,1,3,0,1,0,0,0,1,2,2,2,0,0,1,0,5,0,18
1997Q3,831,8,0,4,1,1,1,0,0,5,10,5,8,0,0,7,0,13,0,55
1997Q3,832,8,2,1,1,0,2,0,0,3,13,9,10,1,0,15,0,24,0,81
1997Q3,833,8,3,11,1,4,6,0,1,2,39,6,12,1,2,16,0,24,0,128
1997Q3,834,8,0,6,1,0,2,0,0,3,2,1,8,0,0,5,0,9,0,37
1997Q3,835,8,6,15,0,1,7,0,0,5,8,5,9,1,0,6,0,22,1,86
1997Q3,836,8,0,3,1,1,1,0,0,6,12,0,4,1,0,4,0,12,0,45
1997Q3,839,8,10,0,3,3,2,0,1,2,33,6,33,5,0,41,0,7,0,146
1997Q3,841,8,2,0,1,0,1,0,0,3,12,4,1,0,0,3,0,12,0,39
1997Q3,842,8,1,5,2,3,0,0,0,6,9,5,6,1,0,7,0,18,0,63
1997Q3,847,8,0,2,1,0,2,0,0,4,5,2,5,0,0,7,0,3,0,31
1997Q3,848,8,1,2,4,0,0,0,0,1,0,4,9,0,0,3,0,0,0,24
1997Q3,849,8,3,10,1,8,2,0,0,8,12,5,8,0,0,9,0,19,0,85
1997Q3,851,8,0,4,0,2,2,0,0,4,12,1,3,0,0,1,0,2,0,31
1997Q3,852,8,0,3,0,2,0,0,0,3,14,3,9,0,1,10,0,12,0,57
1997Q3,853,8,0,3,0,3,5,0,4,6,7,1,5,0,0,2,0,14,0,50
1997Q3,854,8,1,0,0,0,0,0,0,0,6,0,5,0,0,4,0,2,0,18
1997Q3,857,8,6,10,4,9,4,0,0,6,10,6,9,1,1,6,0,3,1,76
1997Q3,858,8,2,1,2,7,1,0,0,2,4,1,2,0,1,5,0,2,0,30
1997Q3,859,8,6,7,0,7,5,0,0,4,7,4,6,1,0,12,0,13,0,72
1997Q3,881,8,5,4,4,3,2,0,1,4,17,5,8,0,0,22,0,13,0,88
1997Q3,882,8,5,2,0,1,1,0,0,2,8,2,6,1,0,13,0,7,0,48
1997Q3,883,8,8,0,0,0,1,0,0,0,3,2,4,0,0,11,0,5,0,34
1997Q3,884,8,13,1,3,5,4,0,0,1,8,8,24,1,0,53,0,14,0,135
1997Q3,885,8,3,3,4,0,0,0,0,4,26,6,7,0,0,3,0,16,0,72
1997Q3,886,8,0,1,1,3,0,0,0,2,8,0,1,0,0,3,0,5,0,24
1997Q3,887,8,0,4,0,1,0,0,0,1,2,4,5,0,0,5,0,4,0,26
1997Q3,889,8,1,11,2,14,7,0,0,35,8,6,8,1,2,20,0,15,0,130
1997Q3,891,8,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,7
1997Q3,892,8,0,1,0,2,0,0,0,4,3,3,1,0,0,3,0,7,0,24
1997Q3,893,8,0,7,0,0,1,0,0,1,2,1,4,0,0,1,0,3,0,20
1997Q3,895,8,0,3,0,0,0,0,0,2,1,2,1,0,1,3,0,6,0,19
1997Q3,896,8,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,2,0,7
1997Q3,897,8,0,10,0,2,1,0,0,8,3,2,5,1,2,1,0,7,0,42
1997Q3,898,8,0,11,3,4,6,0,0,8,3,1,3,1,0,7,0,10,0,57
1997Q3,899,8,0,2,0,2,2,0,0,11,2,1,2,0,0,2,0,10,0,34
1997Q3,900,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
1997Q3,909,9,6,25,7,7,7,0,4,37,14,12,7,0,0,14,0,38,0,178
1997Q3,911,9,0,6,1,2,1,0,0,3,9,1,1,0,0,2,0,10,0,36
1997Q3,917,9,0,5,0,2,0,0,1,24,6,1,3,1,1,9,0,12,0,65
1997Q3,918,9,3,6,1,10,5,0,0,22,13,10,3,0,1,43,0,32,0,149
1997Q3,919,9,1,9,1,0,3,0,0,10,11,4,0,2,0,5,0,10,0,56
1997Q3,921,9,1,6,1,2,6,0,0,1,4,1,1,1,0,7,0,15,0,46
1997Q3,922,9,7,4,5,5,1,0,0,11,10,13,14,0,0,11,0,24,0,105
1997Q3,923,9,1,1,0,2,1,0,2,11,4,5,0,0,0,1,0,4,0,32
1997Q3,924,9,0,2,2,0,2,0,0,3,1,2,4,0,0,3,0,3,0,22
1997Q3,925,9,1,5,1,0,4,0,2,23,1,5,3,0,0,7,0,9,0,61
1997Q3,926,9,1,1,0,1,1,0,1,4,3,2,0,0,0,2,0,6,0,22
1997Q3,927,9,2,8,1,2,4,0,0,18,9,6,1,0,0,2,0,9,0,62
1997Q3,931,9,2,5,0,1,1,0,0,6,11,5,5,0,0,3,0,10,0,49
1997Q3,932,9,3,5,3,6,1,0,1,7,8,4,4,0,0,6,0,11,0,59
1997Q3,934,9,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4
1997Q3,935,9,0,4,1,4,0,1,0,8,7,4,3,0,1,4,0,8,0,45
1997Q3,936,9,0,10,5,7,6,0,1,27,21,5,5,1,0,12,0,29,1,130
1997Q3,937,9,3,5,0,0,2,0,1,16,4,3,4,0,0,3,0,16,0,57
1997Q3,938,9,4,4,0,2,1,0,0,22,2,4,5,0,0,6,0,15,0,65
1997Q3,941,9,0,5,2,0,1,0,0,7,10,8,4,0,0,2,0,10,0,49
1997Q3,942,9,3,12,1,0,2,0,3,12,10,3,2,0,0,6,0,16,0,70
1997Q3,944,9,1,8,1,0,1,0,0,17,6,4,3,0,0,9,0,8,0,58
1997Q3,945,9,4,8,4,3,5,0,1,20,9,5,3,0,0,7,0,22,0,91
1997Q3,946,9,6,14,1,8,8,1,0,22,15,4,2,0,0,10,0,21,0,112
1997Q3,948,9,4,11,1,2,2,0,1,11,9,2,1,0,0,7,1,11,0,63
1997Q3,951,9,2,3,0,0,0,0,1,4,3,4,0,0,0,2,0,5,0,24
1997Q3,952,9,1,8,0,0,1,1,0,19,6,1,1,0,0,5,0,7,0,50
1997Q3,955,9,3,17,6,4,4,0,0,20,12,11,7,2,0,26,0,14,0,126
1997Q3,956,9,1,10,4,4,3,0,0,14,14,10,5,0,0,14,0,12,0,91
1997Q3,957,9,5,8,2,3,8,1,1,22,11,3,7,0,0,15,0,12,0,98
1997Q3,958,9,2,12,0,2,2,0,1,24,16,8,7,2,1,16,0,10,0,103
1997Q3,961,9,0,0,1,0,0,0,0,2,11,1,0,0,0,2,0,1,0,18
1997Q3,962,9,4,6,2,1,2,0,2,16,8,10,8,0,0,4,0,20,0,83
1997Q3,963,9,2,18,4,1,0,0,1,6,17,8,6,0,0,7,0,36,0,106
1997Q3,964,9,1,6,2,2,1,0,0,9,13,6,4,1,0,8,0,20,0,73
1997Q3,965,9,2,6,2,0,0,0,2,7,6,1,2,0,0,4,0,18,0,50
1997Q3,966,9,1,9,0,1,0,0,0,6,4,0,4,0,0,2,0,12,0,39
1997Q3,968,9,1,4,1,0,2,0,0,3,4,5,0,0,0,2,0,12,0,34
1997Q3,969,9,1,11,3,1,0,1,2,14,12,7,2,0,1,6,0,20,0,81
1997Q3,972,9,0,12,1,2,2,0,2,1,5,2,3,1,0,3,0,17,0,51
1997Q3,973,9,3,6,2,0,0,0,0,6,11,3,1,1,1,8,0,18,0,60
1997Q3,974,9,4,7,2,0,3,0,0,3,12,6,1,0,0,6,0,18,0,62
1997Q3,975,9,0,2,0,1,1,0,0,4,3,3,0,0,0,3,0,2,0,19
1997Q3,976,9,8,4,2,1,2,0,0,6,15,6,18,0,0,44,0,21,0,127
1997Q3,977,9,0,3,3,0,2,0,1,1,9,3,5,0,0,6,0,11,0,44
1997Q3,978,9,0,2,1,0,1,0,0,0,4,2,0,0,0,1,0,6,0,17
1997Q3,979,9,1,3,4,0,2,0,1,4,12,7,7,0,0,5,0,16,0,62
1997Q3,983,9,3,5,1,3,0,0,0,0,12,2,1,0,0,3,0,12,0,42
1997Q3,984,9,1,1,3,2,2,0,0,2,8,4,4,0,0,10,0,4,0,41
1997Q3,986,9,8,9,7,2,1,0,1,5,18,6,11,0,0,13,0,21,0,102
1997Q3,988,9,4,6,0,4,1,0,1,13,16,2,8,0,2,6,0,19,0,82
1997Q3,989,9,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,3,0,13
1997Q3,995,9,0,4,0,1,0,1,1,0,3,2,3,0,0,2,0,8,0,25
1997Q3,998,9,0,2,1,0,0,0,2,0,2,1,2,0,0,2,0,2,0,14
1997Q3,999,9,2,3,0,1,0,0,0,1,7,6,2,0,0,3,0,8,0,33
1997Q3,1000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1997Q3,1001,10,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,5
1997Q3,1002,10,0,2,0,0,0,0,1,0,3,0,1,0,0,3,0,0,0,10
1997Q3,1003,10,0,3,3,1,0,0,0,6,1,2,2,0,1,5,0,5,0,29
1997Q3,1004,10,3,5,3,4,1,0,0,16,7,4,6,0,0,6,0,17,0,72
1997Q3,1005,10,6,7,4,2,1,0,0,5,5,2,2,0,0,7,0,12,0,53
1997Q3,1006,10,1,4,2,2,2,0,0,7,9,5,3,0,0,12,0,19,0,66
1997Q3,1007,10,0,4,0,0,0,0,0,2,3,0,1,0,0,3,0,12,0,25
1997Q3,1008,10,1,6,1,1,6,0,0,6,0,2,2,1,0,6,0,5,0,37
1997Q3,1011,10,0,3,0,0,1,0,0,5,7,6,3,0,0,2,0,2,0,29
1997Q3,1012,10,1,6,3,1,1,0,0,1,3,0,1,0,0,5,0,6,0,28
1997Q3,1013,10,1,5,3,2,0,0,0,4,6,5,2,0,0,7,0,7,0,42
1997Q3,1014,10,2,6,2,2,3,0,0,8,10,1,6,0,0,12,0,9,0,61
1997Q3,1015,10,4,4,1,6,2,0,1,12,13,3,4,0,0,9,0,10,0,69
1997Q3,1016,10,5,8,3,1,2,0,2,8,10,7,6,0,0,12,0,7,0,71
1997Q3,1017,10,0,5,2,2,2,0,1,4,1,0,5,0,0,3,0,16,0,41
1997Q3,1021,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1997Q3,1022,10,0,3,0,0,0,0,0,3,4,4,3,0,0,0,0,0,0,17
1997Q3,1024,10,1,10,1,1,0,0,0,9,2,3,2,1,0,2,0,8,0,40
1997Q3,1025,10,6,10,1,12,3,0,1,21,9,3,5,0,0,22,0,26,1,120
1997Q3,1026,10,0,6,0,1,2,0,0,9,7,7,3,0,0,5,0,12,0,52
1997Q3,1027,10,4,6,1,1,3,0,1,20,9,3,3,0,1,8,0,10,0,70
1997Q3,1028,10,3,2,2,4,5,1,0,17,3,7,8,0,0,6,0,20,1,79
1997Q3,1032,10,2,6,1,1,0,0,0,10,2,2,0,0,0,4,0,5,0,33
1997Q3,1033,10,0,6,2,0,3,0,0,2,1,0,2,0,0,3,0,3,0,22
1997Q3,1034,10,2,2,0,0,2,0,0,5,5,0,0,0,0,5,0,5,0,26
1997Q3,1035,10,0,3,0,1,0,4,1,3,4,5,2,0,0,2,0,4,0,29
1997Q3,1036,10,0,2,0,0,1,0,0,9,2,2,4,0,0,6,0,12,0,38
1997Q3,1037,10,2,2,4,2,0,0,0,7,7,7,1,0,0,9,0,6,0,47
1997Q3,1038,10,10,3,1,3,3,0,0,14,4,2,4,0,1,7,0,17,0,69
1997Q3,1042,10,3,1,3,8,4,1,0,18,5,7,6,0,0,8,0,9,0,73
1997Q3,1043,10,3,7,2,3,1,0,0,17,14,5,2,0,0,9,0,14,0,77
1997Q3,1044,10,0,2,0,0,0,0,0,1,3,0,2,0,0,0,0,1,0,9
1997Q3,1045,10,0,0,0,1,2,0,0,0,2,4,1,1,1,6,0,1,0,19
1997Q3,1046,10,0,5,4,1,1,0,0,7,18,3,2,0,0,5,0,5,0,51
1997Q3,1047,10,3,4,2,0,2,0,1,15,5,3,2,0,0,8,0,16,0,61
1997Q3,1048,10,0,3,1,3,1,0,0,9,20,4,6,0,0,3,0,18,0,68
1997Q3,1049,10,0,3,1,1,0,0,1,4,4,5,3,0,0,2,0,9,0,33
1997Q3,1051,10,0,12,1,1,1,0,0,4,4,6,2,0,0,4,0,3,0,38
1997Q3,1052,10,1,2,2,1,1,0,1,1,4,4,2,0,0,7,0,5,0,31
1997Q3,1053,10,6,2,1,1,4,0,0,2,1,2,5,1,1,47,0,7,0,80
1997Q3,1054,10,1,3,0,0,0,0,0,4,5,1,2,0,0,5,0,5,0,26
1997Q3,1055,10,1,0,0,0,2,0,0,5,2,1,2,0,0,5,0,4,0,22
1997Q3,1056,10,1,8,1,0,3,0,0,7,9,5,6,0,0,16,0,9,1,66
1997Q3,1057,10,22,1,0,4,4,0,0,3,10,5,18,0,0,83,0,25,0,175
1997Q3,1058,10,6,1,0,0,3,0,0,3,10,2,4,0,0,40,0,16,0,85
1997Q3,1059,10,0,5,1,1,0,0,1,14,19,6,5,0,0,8,0,22,0,82
1997Q3,1061,10,0,6,0,0,0,0,0,0,2,3,1,0,0,0,0,8,0,20
1997Q3,1062,10,0,1,1,0,0,0,1,3,2,3,1,0,0,1,0,3,0,16
1997Q3,1063,10,4,13,0,0,0,0,0,6,13,4,5,0,0,5,0,8,0,58
1997Q3,1064,10,1,18,4,0,4,0,1,4,13,7,11,0,0,10,0,30,0,103
1997Q3,1065,10,0,1,2,0,0,0,0,3,4,3,2,0,0,2,0,1,0,18
1997Q3,1066,10,1,4,2,3,1,0,0,4,7,1,6,0,0,7,0,5,0,41
1997Q3,1067,10,1,8,1,1,1,0,0,3,14,4,2,0,0,5,0,8,0,48
1997Q3,1068,10,0,2,2,1,0,0,0,2,6,3,3,0,0,5,0,13,0,37
1997Q3,1069,10,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,7
1997Q3,1071,10,0,2,2,0,0,0,0,1,5,2,4,0,0,1,0,3,1,21
1997Q3,1072,10,0,1,0,0,0,0,0,2,1,1,1,0,0,1,0,6,0,13
1997Q3,1073,10,2,4,0,0,1,0,1,4,5,4,6,1,0,5,0,5,0,38
1997Q3,1075,10,5,6,5,1,3,0,0,6,14,5,12,0,0,4,0,11,0,72
1997Q3,1076,10,2,0,1,2,1,0,2,10,12,8,2,1,0,7,0,28,0,76
1997Q3,1077,10,4,4,1,1,4,0,0,6,14,7,5,0,0,11,0,11,0,68
1997Q3,1078,10,2,1,2,1,3,0,0,1,10,2,1,0,0,6,0,5,0,34
1997Q3,1079,10,1,4,0,0,0,0,0,3,4,1,0,0,0,6,0,9,0,28
1997Q3,1081,10,0,3,1,0,1,0,0,5,19,2,4,0,0,13,0,14,0,62
1997Q3,1082,10,0,4,1,0,0,0,0,5,3,2,3,0,0,4,0,2,0,24
1997Q3,1083,10,5,2,3,0,2,0,2,4,6,2,3,0,0,6,0,10,1,46
1997Q3,1084,10,8,2,0,2,3,0,0,5,4,5,6,0,0,6,0,3,0,44
1997Q3,1085,10,6,6,10,3,6,0,0,9,11,12,13,0,1,23,0,16,14,130
1997Q3,1086,10,4,5,0,0,1,0,0,2,4,1,2,0,0,5,0,4,0,28
1997Q3,1087,10,0,0,0,0,0,0,0,1,1,1,2,0,0,4,0,4,0,13
1997Q3,1088,10,2,0,1,0,3,0,0,1,0,6,6,1,0,2,0,5,0,27
1997Q3,1089,10,8,0,3,0,1,0,0,1,6,1,4,0,0,3,0,3,0,30
1997Q3,1091,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
1997Q3,1092,10,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,3,0,9
1997Q3,1094,10,0,1,2,0,0,0,0,1,0,3,3,0,0,2,0,2,0,14
1997Q3,1095,10,0,2,0,0,0,0,0,0,3,1,2,0,0,2,0,5,0,15
1997Q3,1096,10,0,1,0,0,0,0,0,0,4,1,2,0,0,0,0,4,0,12
1997Q3,1097,10,0,5,0,0,0,0,0,1,7,7,5,0,0,2,0,5,0,32
1997Q3,1098,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1997Q3,1099,10,0,3,2,0,1,0,0,2,2,5,6,0,0,2,0,3,0,26
1997Q3,1100,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
1997Q3,1101,11,0,0,0,3,0,0,0,6,21,8,8,0,0,5,0,4,0,55
1997Q3,1102,11,3,1,0,2,0,0,0,16,3,4,6,0,0,22,0,13,0,70
1997Q3,1105,11,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,8,0,14
1997Q3,1109,11,0,1,0,2,0,0,1,6,3,2,2,0,0,2,0,14,0,33
1997Q3,1112,11,0,4,2,1,0,0,0,4,2,2,0,0,0,2,0,4,0,21
1997Q3,1113,11,1,5,4,0,0,0,0,2,4,3,5,1,0,22,0,23,0,70
1997Q3,1115,11,2,9,1,2,7,0,0,7,4,2,3,0,0,7,0,7,0,51
1997Q3,1117,11,0,4,3,3,2,0,0,10,7,2,0,0,0,8,0,5,0,44
1997Q3,1119,11,0,5,0,3,1,0,0,6,1,1,1,0,0,0,0,8,0,26
1997Q3,1123,11,3,2,1,2,1,0,0,8,6,4,3,0,0,5,0,7,1,43
1997Q3,1124,11,2,3,5,3,4,0,0,16,6,7,8,0,0,20,0,21,0,95
1997Q3,1125,11,3,3,0,4,4,0,0,9,4,4,1,0,0,3,0,15,0,50
1997Q3,1126,11,0,5,0,2,2,0,1,13,3,6,2,0,0,1,0,6,0,41
1997Q3,1127,11,0,8,1,4,1,0,0,18,2,8,3,0,0,5,0,18,0,68
1997Q3,1128,11,0,6,1,2,3,0,1,10,1,5,2,0,0,2,0,2,0,35
1997Q3,1129,11,0,3,0,0,0,0,1,15,2,6,0,0,0,1,0,5,0,33
1997Q3,1132,11,0,8,0,1,1,0,1,6,8,2,5,0,0,4,0,27,0,63
1997Q3,1133,11,0,14,1,3,1,0,0,14,1,5,2,0,0,8,0,9,0,58
1997Q3,1134,11,3,3,0,4,1,1,0,7,1,2,1,0,0,9,0,6,0,38
1997Q3,1135,11,2,3,2,2,0,0,0,10,3,7,3,0,0,2,0,11,0,45
1997Q3,1136,11,0,9,1,2,4,0,1,17,4,6,3,0,0,12,0,19,0,78
1997Q3,1137,11,0,3,2,1,2,0,1,12,5,3,1,0,0,4,0,10,0,44
1997Q3,1138,11,1,7,0,3,1,1,0,11,6,4,1,0,1,4,0,7,0,47
1997Q3,1139,11,0,4,1,4,1,1,0,12,2,1,2,0,0,3,0,3,0,34
1997Q3,1141,11,3,12,1,6,3,0,3,6,11,6,4,1,0,7,0,19,0,82
1997Q3,1142,11,7,7,0,10,1,0,0,10,12,7,7,1,0,10,0,27,0,99
1997Q3,1143,11,2,8,8,2,3,0,2,5,12,3,0,1,0,5,0,28,2,81
1997Q3,1144,11,2,5,1,3,2,0,1,3,7,6,5,0,0,4,0,18,0,57
1997Q3,1145,11,3,5,0,1,4,0,0,7,8,4,2,1,0,7,0,4,0,46
1997Q3,1146,11,2,2,0,1,0,0,0,5,7,3,0,0,0,0,0,6,0,26
1997Q3,1147,11,0,3,0,1,0,0,0,1,3,2,1,0,0,0,0,7,0,18
1997Q3,1148,11,0,6,2,1,2,0,1,8,4,4,2,0,0,4,0,8,0,42
1997Q3,1149,11,0,8,1,15,7,0,1,27,4,5,4,0,0,8,0,10,1,91
1997Q3,1151,11,14,4,2,9,1,1,1,16,10,4,6,0,0,21,0,15,0,104
1997Q3,1152,11,0,3,2,3,0,0,0,7,5,5,5,0,0,10,0,15,0,55
1997Q3,1153,11,0,1,0,1,0,0,0,2,1,1,0,0,0,1,0,5,0,12
1997Q3,1158,11,0,3,1,1,0,0,0,5,2,0,1,0,0,0,0,3,0,16
1997Q3,1159,11,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,6
1997Q3,1161,11,3,3,0,4,3,0,1,11,2,3,4,0,0,5,0,13,0,52
1997Q3,1162,11,7,2,0,4,6,0,0,12,10,5,7,1,0,15,0,16,1,86
1997Q3,1171,11,1,4,1,6,0,0,0,10,5,8,3,2,0,4,0,11,0,55
1997Q3,1172,11,0,2,4,4,4,1,0,8,4,3,4,0,0,8,0,10,0,52
1997Q3,1173,11,1,6,1,3,1,0,0,19,6,6,2,0,0,6,0,6,0,57
1997Q3,1174,11,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,7
1997Q3,1175,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997Q3,1176,11,0,8,0,1,1,0,0,4,1,2,1,0,0,2,0,3,0,23
1997Q3,1177,11,3,8,2,3,4,0,0,9,4,9,5,0,0,6,0,17,0,70
1997Q3,1179,11,0,4,0,2,2,0,0,6,0,0,0,0,0,3,0,6,0,23
1997Q3,1181,11,0,3,0,7,3,0,0,13,1,4,3,0,0,7,0,2,0,43
1997Q3,1184,11,0,4,2,0,0,0,0,8,3,4,2,0,0,0,0,2,0,25
1997Q3,1185,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,7
1997Q3,1186,11,0,1,0,1,0,0,0,0,3,0,0,1,0,2,0,1,0,9
1997Q3,1189,11,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,3,0,10
1997Q3,1194,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1997Q3,1195,11,0,1,0,1,1,0,0,2,15,4,4,0,0,9,0,7,0,44
1997Q3,1199,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
1997Q3,1203,12,1,20,2,10,8,0,1,26,3,11,4,0,0,5,0,14,0,105
1997Q3,1204,12,3,6,1,6,4,0,0,13,0,3,0,1,0,9,0,6,0,52
1997Q3,1205,12,1,12,1,7,2,0,2,9,0,2,1,0,0,2,0,8,0,47
1997Q3,1208,12,0,4,7,9,3,1,1,30,4,12,3,0,0,6,0,11,0,91
1997Q3,1209,12,0,2,0,7,1,0,1,7,1,1,1,1,0,1,0,3,0,26
1997Q3,1211,12,1,3,2,12,4,0,0,23,4,9,1,0,1,8,0,14,2,84
1997Q3,1213,12,1,12,1,6,4,1,2,16,4,8,2,1,1,7,0,14,0,80
1997Q3,1215,12,0,12,5,15,3,0,1,29,3,10,6,0,1,7,0,8,1,101
1997Q3,1218,12,3,2,5,6,5,1,1,18,2,8,2,0,0,3,0,11,1,68
1997Q3,1219,12,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,6
1997Q3,1231,12,1,3,2,6,0,0,0,14,4,0,0,0,0,6,0,6,0,42
1997Q3,1232,12,2,10,0,10,2,0,0,11,2,11,3,1,0,14,0,10,0,76
1997Q3,1233,12,2,5,1,4,0,1,1,13,5,9,7,0,0,13,0,8,0,69
1997Q3,1235,12,0,8,4,5,4,0,2,11,7,4,0,0,0,2,0,6,0,53
1997Q3,1239,12,6,12,5,12,9,0,0,37,2,5,12,1,1,29,0,13,0,144
1997Q3,1241,12,0,4,2,7,5,3,1,48,3,9,3,1,0,7,0,8,0,101
1997Q3,1242,12,0,2,0,2,1,0,0,17,1,4,0,0,0,0,0,9,0,36
1997Q3,1243,12,2,4,4,6,1,0,1,19,5,11,1,1,0,9,0,14,0,78
1997Q3,1245,12,0,17,4,8,2,1,2,38,11,4,0,0,0,3,0,20,1,111
1997Q3,1248,12,3,13,2,6,5,0,1,21,9,4,0,0,1,7,0,13,0,85
1997Q3,1249,12,1,14,1,12,6,0,3,27,10,9,4,0,0,7,0,10,0,104
1997Q3,1251,12,2,3,1,4,6,0,1,26,4,10,4,0,0,9,0,4,0,74
1997Q3,1252,12,1,3,0,7,2,1,0,12,3,6,0,0,1,3,0,10,0,49
1997Q3,1253,12,3,11,1,3,1,1,0,20,2,8,2,0,0,12,0,7,0,71
1997Q3,1255,12,1,6,2,4,7,0,1,22,2,8,2,0,1,2,0,12,0,70
1997Q3,1256,12,3,14,1,20,3,1,3,48,11,12,6,0,0,20,0,23,0,165
1997Q3,1258,12,0,6,0,8,7,1,1,28,11,5,2,1,0,4,0,15,0,89
1997Q3,1259,12,1,12,5,11,7,0,0,35,15,18,1,0,0,15,0,18,0,138
1997Q3,1263,12,1,5,4,3,4,0,0,34,4,3,2,1,0,4,0,16,0,81
1997Q3,1265,12,1,15,2,10,6,0,1,25,3,9,4,0,0,3,0,8,1,88
1997Q3,1266,12,3,11,3,14,4,0,0,56,12,36,5,1,2,9,0,19,0,175
1997Q3,1268,12,4,10,1,6,6,0,1,24,3,15,3,0,0,5,0,10,0,88
1997Q3,1269,12,0,17,6,11,1,3,1,35,3,16,2,2,1,10,0,9,1,118
1997Q3,1273,12,6,9,3,14,5,0,5,16,8,15,3,1,1,8,0,16,0,110
1997Q3,1283,12,0,14,6,2,1,0,1,18,6,9,2,1,0,2,0,15,0,77
1997Q3,1293,12,0,2,0,1,1,0,0,8,0,1,0,0,0,0,0,3,0,16
1997Q3,1303,13,11,0,0,4,3,0,2,2,24,5,5,2,1,6,0,15,0,80
1997Q3,1307,13,1,1,1,11,1,0,1,10,2,3,1,0,0,8,0,4,0,44
1997Q3,1309,13,14,0,2,9,6,1,0,9,17,8,16,0,0,9,0,18,0,109
1997Q3,1311,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
1997Q3,1313,13,4,0,3,11,4,0,0,8,12,6,5,0,0,7,0,12,0,72
1997Q3,1317,13,1,0,3,2,1,1,0,5,18,6,4,0,0,6,0,14,0,61
1997Q3,1321,13,8,4,1,11,2,0,0,3,20,9,5,1,0,10,0,28,0,102
1997Q3,1323,13,3,3,2,6,3,1,2,23,6,10,5,0,0,8,0,10,0,82
1997Q3,1325,13,3,4,7,5,4,0,0,10,4,9,3,0,0,1,0,5,0,55
1997Q3,1327,13,3,4,0,1,0,0,0,7,3,7,2,0,0,0,0,2,0,29
1997Q3,1331,13,3,4,3,7,0,0,1,8,3,7,6,0,0,2,0,15,0,59
1997Q3,1333,13,1,3,0,17,2,0,2,12,5,5,3,0,0,5,0,11,0,66
1997Q3,1341,13,3,2,2,7,0,0,0,6,9,1,3,0,0,3,0,17,0,53
1997Q3,1342,13,3,10,1,10,4,0,0,23,10,21,2,1,0,6,0,13,0,104
1997Q3,1343,13,3,6,0,5,6,0,0,18,4,14,3,1,0,5,0,5,0,70
1997Q3,1345,13,4,8,7,9,5,0,2,27,9,7,3,0,0,5,0,17,0,103
1997Q3,1347,13,1,5,2,4,0,0,0,16,1,9,5,0,0,2,0,7,0,52
1997Q3,1351,13,0,3,3,5,3,1,1,22,6,12,2,0,0,9,0,9,0,76
1997Q3,1352,13,2,8,5,4,4,1,1,15,6,16,4,0,0,7,0,7,0,80
1997Q3,1353,13,4,11,4,7,3,0,0,26,10,18,1,0,0,8,0,13,0,105
1997Q3,1361,13,2,7,2,8,10,0,4,15,6,11,0,1,0,7,0,11,0,84
