QUARTER,RD,QUARTER,BURG BUS-,BURG RES-,BURG OTH-,ROBB ST-,ROBB OTH-,MURD- ER,RAPE,AGGR ASSA- ULT,BURG FROM AUTO,THEFT FROM AUTO,GRAND THEFT,THEFT FROM PERS,PURSE SNAT- CH,OTHER THEFT,BIKE THEFT,AUTO THEFT,BUNCO,TOTAL
2001Q4,642,6,1,4,0,4,1,0,1,7,8,1,5,0,0,6,0,9,0,47
2001Q4,643,6,0,8,1,3,5,0,1,10,21,10,6,0,1,12,0,21,0,99
2001Q4,644,6,0,5,0,5,3,0,0,9,21,4,1,0,0,6,0,15,0,69
2001Q4,645,6,5,11,1,18,6,0,1,20,31,3,18,3,0,54,0,19,0,190
2001Q4,646,6,4,6,3,17,7,1,1,15,28,5,19,0,0,22,0,16,0,144
2001Q4,647,6,2,4,0,5,7,0,1,10,22,5,8,0,0,15,0,9,0,88
2001Q4,649,6,4,14,0,13,11,1,1,27,28,7,6,0,1,10,0,22,0,145
2001Q4,665,6,2,4,2,15,4,1,2,15,20,11,17,2,0,10,0,17,0,122
2001Q4,666,6,3,6,2,10,3,0,2,10,34,6,13,3,2,23,0,20,0,137
2001Q4,667,6,0,3,3,6,2,0,0,13,7,3,6,0,0,5,0,17,0,65
2001Q4,668,6,4,2,1,12,5,0,1,26,12,9,4,2,0,36,0,14,0,128
2001Q4,669,6,2,4,3,5,6,0,1,12,17,11,3,0,1,24,0,26,0,115
2001Q4,671,6,12,5,2,1,5,0,0,10,7,7,18,0,0,13,0,7,0,87
2001Q4,672,6,8,4,1,5,6,0,0,10,9,7,12,0,0,12,0,13,0,87
2001Q4,674,6,1,5,0,1,3,0,1,11,3,0,2,0,0,7,0,6,0,40
2001Q4,675,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001Q4,676,6,5,4,6,9,4,0,0,16,12,5,9,0,0,18,0,14,0,102
2001Q4,677,6,2,4,0,13,4,0,0,30,10,5,4,2,0,11,0,20,0,105
2001Q4,678,6,3,3,1,1,1,0,0,11,6,4,3,0,0,3,0,16,0,52
2001Q4,679,6,0,0,1,0,1,0,0,6,4,2,0,0,0,2,0,5,0,21
2001Q4,691,6,8,2,2,4,1,0,0,4,2,1,3,0,0,9,0,4,0,40
2001Q4,692,6,2,3,0,2,0,0,0,1,2,1,2,0,0,3,0,6,0,22
2001Q4,693,6,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6
2001Q4,694,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,6
2001Q4,696,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2001Q4,697,6,1,5,0,6,4,0,1,16,14,5,6,0,0,8,0,18,0,84
2001Q4,699,6,0,4,0,10,4,0,0,17,17,10,6,0,0,8,0,20,0,96
2001Q4,700,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2001Q4,701,7,7,17,2,1,0,0,1,11,12,5,45,2,0,56,0,9,0,168
2001Q4,702,7,3,3,2,4,1,0,0,1,7,0,8,0,1,8,0,11,4,53
2001Q4,703,7,1,0,1,0,0,0,0,0,2,0,0,0,0,4,0,2,0,10
2001Q4,704,7,1,1,1,0,0,0,1,5,4,0,1,0,0,2,0,3,0,19
2001Q4,705,7,0,1,1,1,0,0,0,0,4,1,2,0,1,4,0,3,0,18
2001Q4,706,7,5,4,0,3,0,0,0,0,4,1,3,0,1,8,0,5,0,34
2001Q4,707,7,1,5,1,1,0,0,0,3,2,4,3,0,0,4,0,3,0,27
2001Q4,708,7,0,7,3,5,1,0,0,7,9,2,5,0,0,1,0,19,0,59
2001Q4,709,7,1,4,1,7,2,0,0,14,15,5,4,0,0,3,0,15,0,71
2001Q4,711,7,2,4,1,3,2,0,1,1,8,5,13,0,1,14,0,10,0,65
2001Q4,714,7,8,11,1,3,2,0,1,5,5,3,9,0,0,51,0,10,0,109
2001Q4,715,7,1,1,0,4,0,0,0,2,11,4,0,0,0,1,0,8,0,32
2001Q4,716,7,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,4,0,10
2001Q4,717,7,1,4,0,0,3,0,1,0,11,5,3,0,0,5,0,13,0,46
2001Q4,718,7,1,0,0,2,0,0,0,0,1,1,0,1,0,3,0,2,0,11
2001Q4,719,7,0,5,1,5,3,0,1,17,10,5,2,0,0,2,0,17,0,68
2001Q4,721,7,4,4,4,4,1,0,0,1,13,4,5,1,0,4,0,6,0,51
2001Q4,722,7,0,0,1,1,0,0,0,0,4,0,1,0,0,3,0,0,0,10
2001Q4,723,7,1,7,1,4,2,0,0,5,8,7,5,1,1,1,0,15,0,58
2001Q4,724,7,4,1,1,2,1,0,0,3,2,1,2,0,0,2,0,1,0,20
2001Q4,725,7,0,1,2,1,1,0,1,1,3,1,1,0,0,4,0,3,0,19
2001Q4,726,7,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,7
2001Q4,727,7,1,7,1,4,1,0,0,5,14,1,3,0,0,4,0,7,0,48
2001Q4,728,7,0,3,1,7,1,0,0,13,23,3,4,0,0,6,0,20,0,81
2001Q4,729,7,5,8,1,2,3,0,0,9,9,3,6,0,0,15,0,19,0,80
2001Q4,731,7,4,2,1,0,0,0,0,0,6,2,4,0,0,4,0,4,0,27
2001Q4,732,7,1,1,3,2,0,0,0,2,19,3,5,0,1,8,0,6,0,51
2001Q4,733,7,2,5,1,2,9,0,1,9,24,4,5,0,0,7,0,16,0,85
2001Q4,734,7,0,3,0,0,1,0,0,1,9,1,1,0,0,1,0,6,0,23
2001Q4,735,7,0,9,1,3,1,0,0,12,10,2,3,0,0,7,0,4,0,52
2001Q4,736,7,0,7,1,5,3,0,0,5,3,2,4,0,0,3,0,5,0,38
2001Q4,737,7,2,6,0,17,4,0,1,20,20,5,4,1,1,10,0,27,0,118
2001Q4,738,7,2,2,1,17,5,0,1,14,25,2,8,1,1,12,0,14,0,105
2001Q4,739,7,2,10,0,11,3,0,2,21,14,4,3,0,2,13,0,25,0,110
2001Q4,741,7,1,2,0,2,4,0,0,7,5,5,3,1,0,3,0,5,0,38
2001Q4,742,7,2,4,1,0,1,0,0,5,11,3,4,0,0,5,0,7,0,43
2001Q4,743,7,1,2,2,1,0,0,0,13,3,1,2,0,0,2,0,0,0,27
2001Q4,745,7,2,6,1,5,3,0,0,11,7,1,3,0,1,8,0,14,0,62
2001Q4,746,7,0,2,0,8,2,0,0,7,6,3,3,0,0,2,0,9,0,42
2001Q4,747,7,2,6,0,5,3,0,0,3,4,1,2,0,0,3,0,10,0,39
2001Q4,748,7,1,2,1,2,0,0,0,6,4,5,2,0,0,0,0,8,0,31
2001Q4,749,7,1,2,0,4,0,0,0,2,7,2,2,0,2,1,0,6,0,29
2001Q4,754,7,0,1,0,4,0,0,0,5,4,2,0,0,0,3,0,4,0,23
2001Q4,755,7,1,1,0,1,1,0,0,2,0,2,1,0,0,0,0,6,0,15
2001Q4,756,7,7,2,3,12,6,0,0,19,9,3,2,0,0,6,0,17,0,86
2001Q4,757,7,2,3,2,12,2,0,0,19,17,4,3,0,0,7,0,10,0,81
2001Q4,758,7,0,4,0,1,1,0,1,19,3,4,0,0,0,5,0,4,0,42
2001Q4,759,7,1,8,0,3,3,0,0,15,10,1,0,0,0,1,0,5,0,47
2001Q4,761,7,3,4,0,2,1,0,0,7,2,2,4,0,0,8,0,11,0,44
2001Q4,762,7,1,4,0,1,3,0,0,8,5,0,1,0,0,4,0,10,0,37
2001Q4,763,7,8,1,0,2,0,1,0,11,5,0,3,0,0,3,0,8,0,42
2001Q4,764,7,1,5,0,11,6,0,0,9,8,8,2,0,0,13,0,21,0,84
2001Q4,765,7,0,0,1,3,0,0,0,1,3,0,0,0,0,0,0,4,0,12
2001Q4,766,7,0,2,0,6,2,0,1,5,8,3,2,0,0,5,0,15,0,49
2001Q4,767,7,0,2,2,3,2,0,1,15,9,2,3,0,0,1,0,30,0,70
2001Q4,768,7,0,1,0,2,4,0,0,6,2,0,1,0,0,1,0,7,0,24
2001Q4,769,7,4,6,2,8,2,0,0,6,6,2,3,0,0,8,0,4,0,51
2001Q4,771,7,3,7,1,3,2,0,0,8,2,4,6,0,0,8,0,10,1,55
2001Q4,772,7,0,3,0,0,0,0,0,6,5,2,1,0,0,0,0,4,0,21
2001Q4,773,7,1,1,1,3,0,1,2,12,2,3,13,0,0,3,0,8,0,50
2001Q4,774,7,0,5,1,5,0,1,0,33,7,2,3,0,0,4,0,9,0,70
2001Q4,775,7,0,4,1,1,2,0,1,3,2,1,0,1,0,0,0,6,0,22
2001Q4,776,7,0,4,1,2,1,0,1,10,2,3,0,0,1,2,0,6,0,33
2001Q4,777,7,0,7,2,3,2,0,0,14,3,5,5,1,0,9,0,10,0,61
2001Q4,778,7,1,4,0,3,0,0,0,3,3,0,1,0,0,3,0,5,0,23
2001Q4,779,7,0,1,0,0,1,0,0,6,5,3,2,0,1,5,0,4,0,28
2001Q4,782,7,0,9,0,4,3,3,1,15,6,6,1,0,0,2,0,13,0,63
2001Q4,783,7,0,2,2,2,1,0,1,13,4,3,2,0,0,4,0,8,0,42
2001Q4,784,7,0,7,0,2,2,0,0,9,2,3,1,0,0,3,0,8,0,37
2001Q4,785,7,0,1,0,2,1,0,0,1,2,2,0,0,0,2,0,1,0,12
2001Q4,786,7,1,0,17,4,2,0,0,9,4,1,5,1,0,18,0,8,0,70
2001Q4,787,7,0,4,1,2,3,0,0,16,10,2,0,1,0,2,0,4,0,45
2001Q4,788,7,0,5,1,2,1,0,0,3,3,2,1,0,0,2,0,3,0,23
2001Q4,789,7,1,6,0,0,2,0,1,8,3,1,0,0,0,1,0,8,0,31
2001Q4,801,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3
2001Q4,802,8,4,1,2,1,0,0,0,0,3,3,2,0,0,0,0,1,0,17
2001Q4,803,8,0,1,1,0,0,0,0,1,1,0,4,0,0,1,0,0,0,9
2001Q4,804,8,0,3,1,0,0,0,0,1,2,1,3,0,0,0,0,3,0,14
2001Q4,805,8,0,0,0,0,1,0,0,1,4,5,1,0,0,2,0,2,0,16
2001Q4,806,8,0,2,2,0,0,0,0,1,2,1,9,0,0,5,0,0,0,22
2001Q4,807,8,1,4,0,0,0,0,0,1,3,1,4,0,0,2,0,1,0,17
2001Q4,808,8,0,3,0,0,0,0,0,0,3,1,5,0,0,1,0,1,0,14
2001Q4,809,8,1,3,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0,12
2001Q4,811,8,0,4,0,0,1,0,0,3,8,3,1,0,0,2,0,2,0,24
2001Q4,812,8,0,5,1,0,0,0,0,0,1,0,6,0,0,3,0,1,0,17
2001Q4,813,8,0,2,0,1,0,0,0,2,0,1,5,0,0,1,0,0,0,12
2001Q4,814,8,0,1,1,0,0,0,0,0,4,0,1,0,0,3,0,1,0,11
2001Q4,815,8,0,2,2,0,0,0,0,1,7,1,2,0,0,2,0,1,0,18
2001Q4,816,8,0,6,0,3,1,0,0,7,38,3,4,0,0,8,0,11,0,81
2001Q4,817,8,11,0,0,2,1,0,1,7,8,3,10,1,0,18,0,5,0,67
2001Q4,818,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4
2001Q4,819,8,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,6
2001Q4,821,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
2001Q4,822,8,1,4,0,0,0,0,0,1,10,1,5,0,0,4,0,2,0,28
2001Q4,823,8,3,2,0,0,2,0,0,1,4,0,5,0,0,6,0,3,0,26
2001Q4,824,8,0,8,0,0,0,0,0,0,3,0,2,0,0,2,0,3,0,18
2001Q4,825,8,0,5,0,1,0,0,0,0,3,0,0,0,0,1,0,2,0,12
2001Q4,826,8,1,0,0,0,0,0,0,3,0,1,2,0,0,3,0,1,0,11
2001Q4,827,8,2,4,1,0,2,0,2,3,3,1,3,1,0,9,0,4,0,35
2001Q4,828,8,0,1,0,1,0,1,0,1,2,0,6,0,0,0,0,0,0,12
2001Q4,829,8,1,3,0,2,1,0,0,2,9,0,4,0,0,3,0,2,0,27
2001Q4,831,8,2,6,1,0,1,0,2,8,7,4,4,0,0,9,0,6,0,50
2001Q4,832,8,6,4,0,1,0,0,0,1,8,2,11,0,0,6,0,5,0,44
2001Q4,833,8,10,7,3,1,2,0,0,11,12,5,10,0,0,4,0,10,0,75
2001Q4,834,8,0,3,1,4,0,0,0,4,7,4,3,0,0,11,0,6,0,43
2001Q4,835,8,6,3,2,3,6,0,0,1,17,2,6,0,0,6,0,7,0,59
2001Q4,836,8,0,6,2,2,0,0,0,3,4,6,6,0,0,3,0,10,0,42
2001Q4,839,8,7,1,0,0,0,0,1,0,5,4,20,0,0,28,0,6,0,72
2001Q4,841,8,5,7,1,0,0,0,0,2,10,5,5,0,0,6,0,15,0,56
2001Q4,842,8,1,7,0,1,0,0,0,5,16,6,5,0,0,5,0,4,0,50
2001Q4,847,8,1,3,0,4,2,0,1,3,2,3,6,0,0,5,0,5,0,35
2001Q4,848,8,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,1,0,8
2001Q4,849,8,0,6,1,4,1,0,0,4,7,1,4,0,0,6,0,1,0,35
2001Q4,851,8,0,3,1,3,2,0,0,0,5,3,3,0,0,3,0,2,0,25
2001Q4,852,8,1,4,1,3,0,0,0,3,7,4,0,0,0,9,0,7,0,39
2001Q4,853,8,2,2,2,1,3,0,1,9,12,8,4,0,0,9,0,9,0,62
2001Q4,854,8,1,0,0,0,0,0,0,0,4,2,1,0,0,3,0,1,0,12
2001Q4,857,8,2,8,1,4,4,0,0,4,6,1,7,0,0,3,0,2,0,42
2001Q4,858,8,1,3,1,0,2,0,0,0,3,2,1,0,0,1,0,2,0,16
2001Q4,859,8,1,3,2,3,3,0,0,6,4,2,5,0,0,7,0,9,0,45
2001Q4,881,8,3,4,2,5,4,0,0,2,17,10,8,0,0,14,0,7,0,76
2001Q4,882,8,5,1,0,1,0,0,0,5,3,1,9,0,0,9,0,8,0,42
2001Q4,883,8,6,0,2,0,1,0,0,2,1,3,2,0,0,7,0,2,0,26
2001Q4,884,8,10,1,3,2,4,0,1,2,6,4,16,3,1,19,0,5,0,77
2001Q4,885,8,1,1,0,1,0,0,0,1,10,5,0,0,0,6,0,7,0,32
2001Q4,886,8,0,3,1,0,1,0,0,8,3,1,3,0,0,4,0,1,0,25
2001Q4,887,8,0,4,0,0,0,0,0,1,1,3,3,0,0,0,0,1,0,13
2001Q4,889,8,2,9,2,6,2,0,1,13,9,6,6,0,1,9,0,13,0,79
2001Q4,891,8,0,0,1,2,2,0,0,0,2,0,1,0,0,2,0,3,0,13
2001Q4,892,8,2,6,1,1,0,0,0,2,7,1,1,0,0,4,0,6,0,31
2001Q4,893,8,0,4,2,0,2,0,1,1,5,2,2,0,0,4,0,2,0,25
2001Q4,895,8,1,1,0,0,1,0,0,1,5,1,3,0,1,3,0,2,0,19
2001Q4,896,8,1,0,1,0,2,0,0,0,2,2,1,0,0,0,0,2,0,11
2001Q4,897,8,2,5,0,4,0,0,0,4,9,1,3,0,0,3,0,6,0,37
2001Q4,898,8,4,4,2,2,3,0,1,9,9,1,7,1,0,7,0,8,0,58
2001Q4,899,8,1,4,3,4,1,0,0,3,2,2,3,0,0,5,0,5,0,33
2001Q4,900,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
2001Q4,911,9,0,4,2,1,1,0,0,1,2,1,1,0,0,2,0,4,0,19
2001Q4,921,9,1,4,3,1,5,0,0,5,4,2,4,1,0,4,0,4,0,38
2001Q4,922,9,7,3,4,7,5,0,0,9,6,8,15,0,0,10,0,22,0,96
2001Q4,923,9,2,0,0,3,0,0,0,8,6,2,3,0,0,1,0,18,0,43
2001Q4,924,9,0,4,0,1,2,0,0,3,4,1,1,1,0,3,0,3,0,23
2001Q4,925,9,5,1,0,3,3,0,0,12,6,3,5,0,0,7,0,24,0,69
2001Q4,926,9,4,8,0,5,3,1,0,7,5,5,9,1,1,15,0,24,0,88
2001Q4,927,9,2,9,1,3,1,1,0,11,7,0,2,0,0,6,0,20,0,63
2001Q4,931,9,1,2,3,1,2,0,0,1,4,0,2,0,0,0,0,11,0,27
2001Q4,932,9,2,1,2,2,1,1,0,17,8,3,2,2,0,4,0,19,0,64
2001Q4,934,9,0,1,0,0,0,0,0,4,2,1,0,0,0,0,0,4,0,12
2001Q4,935,9,4,2,0,1,2,0,0,14,5,2,0,0,0,7,0,8,0,45
2001Q4,936,9,5,6,4,13,4,0,0,19,20,15,12,2,1,13,0,35,0,149
2001Q4,937,9,1,4,0,5,2,0,0,11,9,4,5,0,0,8,0,19,1,69
2001Q4,938,9,2,5,1,4,2,0,2,23,5,5,1,0,0,10,0,22,0,82
2001Q4,941,9,1,2,1,3,4,0,0,3,7,2,4,0,0,3,0,10,0,40
2001Q4,942,9,1,5,3,1,3,0,0,9,5,4,2,0,0,5,0,13,0,51
2001Q4,944,9,2,9,0,6,2,0,1,9,14,3,2,1,0,4,0,31,0,84
2001Q4,945,9,6,4,1,6,2,0,3,18,5,10,2,0,0,22,0,20,0,99
2001Q4,946,9,0,11,1,5,1,0,0,16,8,5,6,1,1,9,0,19,0,83
2001Q4,948,9,2,7,1,3,3,0,1,10,7,2,6,1,0,6,0,21,0,70
2001Q4,951,9,1,3,1,0,1,0,0,4,4,3,1,0,0,9,0,4,0,31
2001Q4,952,9,1,3,0,4,2,0,1,9,10,3,0,0,0,8,0,14,0,55
2001Q4,955,9,3,3,2,9,4,0,3,15,11,8,5,0,0,15,0,25,0,103
2001Q4,956,9,6,9,1,8,2,0,0,18,7,5,4,1,1,9,0,21,0,92
2001Q4,957,9,5,7,2,5,1,0,1,26,7,6,10,2,0,26,0,17,0,115
2001Q4,958,9,2,2,2,3,0,0,2,15,7,8,4,2,0,12,0,21,0,80
2001Q4,961,9,0,0,4,0,0,0,0,4,7,5,3,0,0,1,0,2,0,26
2001Q4,962,9,2,3,1,1,1,0,0,6,13,7,3,0,0,17,0,23,0,77
2001Q4,963,9,7,3,2,3,1,0,0,5,21,2,7,0,0,7,0,15,0,73
2001Q4,964,9,0,1,0,1,1,0,0,7,11,1,4,0,0,4,0,16,0,46
2001Q4,965,9,1,5,0,0,4,0,0,10,4,4,3,0,0,4,0,16,0,51
2001Q4,966,9,0,1,3,1,1,0,0,7,6,2,3,0,0,7,0,8,0,39
2001Q4,968,9,1,6,0,1,0,0,0,5,5,3,0,0,0,3,0,3,0,27
2001Q4,969,9,0,5,3,4,1,0,1,17,10,7,5,0,1,3,0,11,0,68
2001Q4,972,9,0,2,0,0,1,0,0,7,10,3,5,0,0,3,0,9,0,40
2001Q4,973,9,2,8,2,1,1,0,1,4,9,1,3,0,0,4,0,7,0,43
2001Q4,974,9,1,4,0,4,2,0,0,6,12,4,6,0,0,6,0,13,0,58
2001Q4,975,9,0,0,0,0,0,0,0,4,4,1,0,0,0,4,0,1,0,14
2001Q4,976,9,4,1,0,1,0,0,1,6,36,5,23,3,0,45,0,16,0,141
2001Q4,977,9,0,4,1,1,2,0,0,1,13,0,6,0,0,8,0,5,0,41
2001Q4,978,9,0,2,0,0,0,0,1,0,6,3,1,0,0,0,0,8,0,21
2001Q4,979,9,1,4,0,0,3,0,0,3,10,1,4,0,0,6,0,13,0,45
2001Q4,983,9,0,10,0,0,3,0,0,2,2,1,0,0,0,2,0,5,0,25
2001Q4,984,9,0,3,0,2,1,0,0,4,3,3,2,0,0,6,0,2,0,26
2001Q4,986,9,5,6,0,5,4,0,0,7,21,10,8,1,0,12,0,25,0,104
2001Q4,988,9,3,9,0,0,4,0,1,8,19,6,7,0,1,9,0,24,0,91
2001Q4,989,9,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,2,0,8
2001Q4,995,9,0,7,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,10
2001Q4,998,9,0,8,1,1,0,0,0,0,2,1,3,0,0,1,0,2,0,19
2001Q4,999,9,1,0,0,1,0,0,0,3,5,1,1,0,0,1,0,9,0,22
2001Q4,1000,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2001Q4,1001,10,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5
2001Q4,1002,10,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
2001Q4,1003,10,0,3,3,3,2,0,0,2,5,0,3,0,0,11,0,2,0,34
2001Q4,1004,10,3,3,1,4,2,0,0,16,14,6,3,0,0,7,0,28,0,87
2001Q4,1005,10,0,8,4,4,2,0,0,8,3,2,3,0,0,11,0,8,0,53
2001Q4,1006,10,1,10,0,3,3,0,1,18,13,2,2,0,0,9,0,21,0,83
2001Q4,1007,10,0,2,0,6,0,0,0,4,7,2,1,0,0,2,0,7,0,31
2001Q4,1008,10,7,6,1,1,7,0,0,8,5,1,3,0,0,17,0,8,0,64
2001Q4,1011,10,0,2,0,1,1,0,0,2,4,2,0,0,0,1,0,4,0,17
2001Q4,1012,10,2,1,3,0,0,0,0,6,2,0,1,0,0,1,0,3,0,19
2001Q4,1013,10,0,3,4,0,1,0,0,4,6,4,4,0,0,3,0,2,0,31
2001Q4,1014,10,5,6,2,7,3,0,1,7,11,4,5,0,0,14,0,5,0,70
2001Q4,1015,10,7,6,2,11,0,0,1,16,9,6,3,0,0,6,0,10,0,77
2001Q4,1016,10,1,4,1,2,2,0,0,11,12,6,2,0,0,4,0,20,0,65
2001Q4,1017,10,0,5,1,3,0,0,0,4,5,2,2,0,1,0,0,7,0,30
2001Q4,1021,10,0,1,0,0,0,0,1,0,7,1,1,0,0,1,0,0,0,12
2001Q4,1022,10,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,6
2001Q4,1024,10,1,2,0,2,4,0,0,15,5,4,2,0,0,8,0,8,0,51
2001Q4,1025,10,1,5,6,3,3,0,0,18,15,6,10,0,0,15,0,21,0,103
2001Q4,1026,10,0,7,0,1,1,0,1,8,17,3,6,0,0,4,0,17,0,65
2001Q4,1027,10,3,7,1,2,2,0,0,7,11,8,6,0,0,13,0,25,1,86
2001Q4,1028,10,3,2,0,5,2,0,1,16,5,4,6,1,0,14,0,15,0,74
2001Q4,1032,10,1,1,0,0,0,0,1,3,2,1,0,0,0,3,0,3,0,15
2001Q4,1033,10,1,3,1,2,4,0,0,5,2,2,2,0,0,3,0,7,0,32
2001Q4,1034,10,2,2,3,0,0,0,0,3,4,5,1,0,0,10,0,6,0,36
2001Q4,1035,10,0,3,2,1,1,0,1,2,8,5,1,0,0,3,0,14,0,41
2001Q4,1036,10,0,2,0,1,0,0,0,3,6,2,4,0,0,5,0,17,0,40
2001Q4,1037,10,4,2,0,1,2,0,0,5,3,9,0,1,0,7,0,8,0,42
2001Q4,1038,10,3,4,1,2,7,0,0,9,8,5,6,1,1,8,0,19,0,74
2001Q4,1039,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001Q4,1042,10,3,2,3,7,2,0,0,15,6,2,5,0,1,15,0,9,0,70
2001Q4,1043,10,0,5,2,4,0,0,0,13,18,5,1,0,0,5,0,12,0,65
2001Q4,1044,10,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,8
2001Q4,1045,10,3,2,1,0,2,0,0,3,3,4,1,0,1,13,0,5,0,38
2001Q4,1046,10,1,9,2,1,4,0,0,7,4,3,3,0,0,3,0,8,0,45
2001Q4,1047,10,1,6,0,0,1,0,0,12,7,4,1,0,0,7,0,19,0,58
2001Q4,1048,10,0,2,0,2,0,0,1,6,7,2,2,0,0,4,0,14,0,40
2001Q4,1049,10,1,2,1,1,0,0,0,0,7,2,0,0,0,5,0,8,0,27
2001Q4,1051,10,2,2,1,0,0,0,0,2,2,1,2,0,0,4,0,7,0,23
2001Q4,1052,10,0,1,0,0,1,0,0,3,7,0,0,0,0,3,0,2,0,17
2001Q4,1053,10,7,2,0,1,4,0,0,2,3,3,8,0,0,20,0,6,1,57
2001Q4,1054,10,1,5,0,1,0,0,0,2,5,3,3,0,0,4,0,5,0,29
2001Q4,1055,10,0,0,1,2,1,0,0,3,4,1,0,0,0,2,0,2,0,16
2001Q4,1056,10,5,4,0,1,4,0,0,3,3,5,4,1,0,14,0,8,0,52
2001Q4,1057,10,12,3,1,6,7,0,0,17,10,3,33,0,0,58,0,19,0,169
2001Q4,1058,10,3,0,0,1,4,0,0,1,13,3,8,1,0,29,0,7,0,70
2001Q4,1059,10,2,8,0,1,0,0,0,7,11,4,3,0,0,3,0,13,0,52
2001Q4,1061,10,0,2,0,1,0,0,0,1,6,2,4,0,0,2,0,1,0,19
2001Q4,1062,10,0,0,0,0,0,0,0,1,0,1,2,0,0,3,0,1,0,8
2001Q4,1063,10,3,13,3,0,3,1,0,10,7,4,4,0,0,9,0,10,0,67
2001Q4,1064,10,3,18,3,2,2,0,1,8,21,5,8,1,0,16,0,19,0,107
2001Q4,1065,10,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,6
2001Q4,1066,10,1,5,1,0,1,0,1,2,2,2,1,0,0,4,0,2,0,22
2001Q4,1067,10,0,3,0,0,0,0,0,6,7,2,1,0,0,0,0,15,0,34
2001Q4,1068,10,0,6,2,0,0,0,0,6,4,2,4,0,0,8,0,11,0,43
2001Q4,1069,10,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,5
2001Q4,1071,10,0,4,1,0,0,0,0,1,8,0,1,0,0,6,0,5,0,26
2001Q4,1072,10,1,0,0,0,1,0,0,4,0,0,2,0,0,1,0,3,0,12
2001Q4,1073,10,3,1,1,0,3,0,0,0,9,3,3,0,0,4,0,5,0,32
2001Q4,1075,10,4,4,2,5,5,0,0,6,13,6,10,1,0,22,0,27,1,106
2001Q4,1076,10,1,6,0,1,7,0,0,9,8,6,7,0,0,7,0,21,0,73
2001Q4,1077,10,0,6,1,0,3,0,1,4,11,5,6,0,0,11,0,8,0,56
2001Q4,1078,10,0,1,0,3,0,0,0,2,3,0,4,0,0,5,0,6,0,24
2001Q4,1079,10,0,3,0,2,0,0,0,0,2,3,4,0,0,4,0,3,0,21
2001Q4,1081,10,0,5,0,1,2,0,0,5,8,1,1,1,0,7,0,5,0,36
2001Q4,1082,10,1,2,0,0,1,0,0,1,4,1,1,0,0,1,0,1,0,13
2001Q4,1083,10,10,6,1,5,2,0,1,5,12,4,9,0,0,13,0,7,0,75
2001Q4,1084,10,1,7,4,1,3,0,0,3,3,5,4,0,0,7,0,6,0,44
2001Q4,1085,10,8,2,5,8,9,0,0,4,14,4,12,1,0,23,0,17,0,107
2001Q4,1086,10,1,3,0,4,3,0,0,1,2,1,3,0,0,11,0,4,0,33
2001Q4,1087,10,4,1,0,0,2,0,0,3,3,1,2,0,0,3,0,0,0,19
2001Q4,1088,10,5,0,4,0,1,0,0,0,6,1,1,0,0,5,0,2,0,25
2001Q4,1089,10,4,1,1,0,3,0,0,1,5,0,1,0,0,3,0,2,0,21
2001Q4,1091,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3
2001Q4,1092,10,0,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,7
2001Q4,1094,10,0,0,0,0,0,0,0,1,8,2,1,0,0,4,0,1,0,17
2001Q4,1095,10,0,6,0,0,0,0,0,1,4,1,2,0,0,3,0,2,0,19
2001Q4,1096,10,0,3,1,0,0,0,0,0,6,6,1,0,0,2,0,2,0,21
2001Q4,1097,10,0,6,1,0,0,0,0,0,5,3,4,0,0,0,0,0,0,19
2001Q4,1098,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2001Q4,1099,10,0,2,0,1,2,0,0,0,2,0,3,0,0,1,0,1,0,12
